time,gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56
0.925,gesture_0_left_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5678117871284485,0.1409427672624588,0.5984976291656494,0.08378283679485321,0.6186617016792297,0.0835563987493515,0.6373058557510376,0.08338450640439987,0.5350490212440491,0.08175471425056458,0.518587052822113,0.08192212879657745,0.5004881620407104,0.08208083361387253,0.6564673185348511,0.10733813792467117,0.47883373498916626,0.10954776406288147,0.6066107153892517,0.21312136948108673,0.5332446098327637,0.21133862435817719,0.8003214597702026,0.4768906533718109,0.3975542485713959,0.4908827841281891,0.8823607563972473,0.8799057006835938,0.3699711561203003,0.8744322657585144
0.98,gesture_0_left_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5653042793273926,0.14699602127075195,0.5937252640724182,0.09009233862161636,0.612983226776123,0.0897609293460846,0.6313638091087341,0.0895271971821785,0.5325928926467896,0.08831702172756195,0.5169863700866699,0.08835242688655853,0.49914121627807617,0.08834607154130936,0.651113748550415,0.11285112053155899,0.4786750376224518,0.11485838890075684,0.6030365824699402,0.21747420728206635,0.5325794816017151,0.21597044169902802,0.7934885621070862,0.4756644666194916,0.3975653648376465,0.4868459105491638,0.8620342016220093,0.8701245188713074,0.369439959526062,0.871016800403595
1.039,gesture_0_left_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5624759793281555,0.15135857462882996,0.5897454023361206,0.0924815684556961,0.6079849600791931,0.09165264666080475,0.6261237859725952,0.09185462445020676,0.5319089889526367,0.08903881162405014,0.5166427493095398,0.08988478034734726,0.499215304851532,0.08993089944124222,0.647147536277771,0.1164308488368988,0.47964516282081604,0.11586138606071472,0.598909318447113,0.2206133008003235,0.5315603613853455,0.21871791779994965,0.788252055644989,0.476228803396225,0.3975900113582611,0.48678070306777954,0.8461796641349792,0.869134247303009,0.368278443813324,0.866791307926178
1.105,gesture_0_left_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5617737770080566,0.152653306722641,0.5870898962020874,0.09976481646299362,0.6037840843200684,0.09954675287008286,0.620563268661499,0.10040770471096039,0.5323419570922852,0.09970397502183914,0.5167632102966309,0.10157489776611328,0.501602292060852,0.10347844660282135,0.6422874331474304,0.12450455874204636,0.4852783679962158,0.1314201056957245,0.5969036817550659,0.22366496920585632,0.5316050052642822,0.22155579924583435,0.7809463143348694,0.47598913311958313,0.3982279300689697,0.490723192691803,0.8381620645523071,0.8496951460838318,0.3679266571998596,0.8668382167816162
1.169,gesture_0_left_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7412811517715454,0.9149593710899353,0.7186247706413269,0.914984941482544,0.7021149396896362,0.9246339797973633,0.6902969479560852,0.9424630999565125,0.6851787567138672,0.9610666632652283,0.7218285799026489,0.899730920791626,0.7247454524040222,0.8993832468986511,0.7215021848678589,0.9121338725090027,0.7201868891716003,0.9215901494026184,0.738849937915802,0.9111478924751282,0.7371137142181396,0.9382695555686951,0.739277720451355,0.9467383623123169,0.7421187162399292,0.9416981339454651,0.7525453567504883,0.9274453520774841,0.7505044341087341,0.9588750600814819,0.754282534122467,0.9618605971336365,0.7594096660614014,0.9515705108642578,0.7636458277702332,0.9430805444717407,0.7654131650924683,0.9681714177131653,0.7694618105888367,0.9696310758590698,0.7758910655975342,0.9603209495544434,0.5622676014900208,0.15377363562583923,0.5874467492103577,0.10398013889789581,0.6041037440299988,0.10442394763231277,0.6207149028778076,0.10605093836784363,0.5326229333877563,0.1060635894536972,0.5170007944107056,0.10842650383710861,0.5033551454544067,0.11159506440162659,0.6417727470397949,0.1325366199016571,0.4882288873195648,0.14042600989341736,0.5970666408538818,0.225651815533638,0.5317292809486389,0.22338278591632843,0.7799689173698425,0.4793977737426758,0.398814857006073,0.49946537613868713,0.8258353471755981,0.8548365831375122,0.3696657717227936,0.8720309138298035
1.243,gesture_0_left_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5639134645462036,0.1641864776611328,0.5883191823959351,0.11656840145587921,0.6050320863723755,0.11796712130308151,0.6210295557975769,0.12053902447223663,0.5361517071723938,0.11934397369623184,0.5207965970039368,0.12213822454214096,0.5080163478851318,0.1251441240310669,0.6405282020568848,0.1452614963054657,0.49228566884994507,0.15339213609695435,0.5975462198257446,0.22667640447616577,0.5339897871017456,0.22534297406673431,0.7705386281013489,0.48109757900238037,0.39890462160110474,0.5044159889221191,0.8058034181594849,0.8571960926055908,0.3671424388885498,0.8908553719520569
1.319,gesture_0_left_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7354416847229004,0.8502085208892822,0.7019465565681458,0.8261789679527283,0.6783328652381897,0.8020627498626709,0.6607894897460938,0.7845734357833862,0.6702283620834351,0.7639737129211426,0.6985580325126648,0.7341520190238953,0.7032498717308044,0.7041834592819214,0.7054006457328796,0.6862156391143799,0.7081339955329895,0.6735603213310242,0.7217645049095154,0.739339292049408,0.7103129625320435,0.7396450042724609,0.6988770365715027,0.7740553617477417,0.6955482959747314,0.7996795773506165,0.7418081760406494,0.7592920064926147,0.7310562133789062,0.7650887370109558,0.7193946838378906,0.7922698259353638,0.7154884934425354,0.8129947781562805,0.7583185434341431,0.7885019183158875,0.7510364055633545,0.7941524982452393,0.7415515780448914,0.8113147020339966,0.7379361987113953,0.8251495957374573,0.5642192959785461,0.19573983550071716,0.587890088558197,0.1449241042137146,0.6035739183425903,0.14507059752941132,0.6189537048339844,0.14460036158561707,0.5365889072418213,0.14650557935237885,0.5215364694595337,0.14832505583763123,0.5098675489425659,0.15001563727855682,0.6381303071975708,0.16592131555080414,0.4933617115020752,0.17633987963199615,0.59703129529953,0.24948978424072266,0.5348591208457947,0.2493797391653061,0.7565553188323975,0.47907891869544983,0.3986396789550781,0.5050674080848694,0.8001123666763306,0.8602418899536133,0.3622415065765381,0.8969913721084595
1.396,gesture_0_left_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7019903659820557,0.7626727819442749,0.6752581000328064,0.7368964552879333,0.6565230488777161,0.7066112160682678,0.6527520418167114,0.6831948161125183,0.6649268865585327,0.6669928431510925,0.6835067272186279,0.6484761238098145,0.6907289028167725,0.605104386806488,0.6947258114814758,0.5826374292373657,0.6989554166793823,0.5629298090934753,0.707188069820404,0.6588240265846252,0.7026504278182983,0.6417946219444275,0.691262423992157,0.6745246052742004,0.6875030994415283,0.6963036060333252,0.72641921043396,0.6762292981147766,0.721705436706543,0.6691715717315674,0.7097778916358948,0.6987515687942505,0.7056601643562317,0.715765118598938,0.7428120374679565,0.6984351277351379,0.7388321757316589,0.6905047297477722,0.7270070910453796,0.7117691040039062,0.7211741805076599,0.7249780893325806,0.5635509490966797,0.22501303255558014,0.5858602523803711,0.17407481372356415,0.6010528802871704,0.17264553904533386,0.6155354976654053,0.17186427116394043,0.5366989374160767,0.1754571944475174,0.5215876698493958,0.17534992098808289,0.5101732015609741,0.1758219450712204,0.6357487440109253,0.19007323682308197,0.49322018027305603,0.19708672165870667,0.5948699712753296,0.2733134925365448,0.5348727703094482,0.2776883542537689,0.7433542013168335,0.47822317481040955,0.396573007106781,0.5049175024032593,0.800997257232666,0.8611366152763367,0.35202810168266296,0.8975971937179565
1.456,gesture_0_left_20250324-125533.avi,0.44799160957336426,0.7661684155464172,0.4692603647708893,0.7458741664886475,0.48589837551116943,0.714512825012207,0.48836401104927063,0.6919578313827515,0.4763283431529999,0.676758885383606,0.4616280198097229,0.6591708064079285,0.4581267833709717,0.6248955726623535,0.45739731192588806,0.6044144034385681,0.4563896059989929,0.5855627059936523,0.4395295977592468,0.6632329225540161,0.44776651263237,0.6569994688034058,0.4576110243797302,0.6900179982185364,0.4598548710346222,0.7089012265205383,0.4216488301753998,0.6793879866600037,0.4363642930984497,0.6896095871925354,0.44562461972236633,0.7162289023399353,0.4444544017314911,0.7258322834968567,0.40724512934684753,0.7025095820426941,0.42234042286872864,0.7149662971496582,0.4289467930793762,0.7323191165924072,0.42532092332839966,0.7353861331939697,0.6847309470176697,0.6893219947814941,0.661101222038269,0.6639281511306763,0.645983874797821,0.632152259349823,0.6455290913581848,0.6077573895454407,0.6531925201416016,0.5865224599838257,0.6738775968551636,0.5713615417480469,0.6807214021682739,0.5268539786338806,0.6841040253639221,0.5014283657073975,0.6886824369430542,0.4799529016017914,0.6951597332954407,0.5826767086982727,0.6907159686088562,0.556164562702179,0.6788828372955322,0.5919362902641296,0.6757802963256836,0.617960512638092,0.7135774493217468,0.6015869975090027,0.7099121809005737,0.5839204788208008,0.6972477436065674,0.615838885307312,0.694393515586853,0.6347306370735168,0.7304953932762146,0.6261951327323914,0.7276147603988647,0.6103296279907227,0.7157506346702576,0.6299965977668762,0.7121099829673767,0.6420949697494507,0.5656244158744812,0.24266010522842407,0.5861181020736694,0.19308167695999146,0.6014357209205627,0.19203487038612366,0.6157746911048889,0.1912381947040558,0.5415291786193848,0.1932353526353836,0.5267465114593506,0.19289778172969818,0.5132108926773071,0.1936669945716858,0.6330703496932983,0.20592570304870605,0.4950173497200012,0.21124055981636047,0.5947420001029968,0.2907807528972626,0.5377189517021179,0.29721248149871826,0.7363966107368469,0.47870588302612305,0.3969225287437439,0.5053812265396118,0.8040005564689636,0.8624497652053833,0.34729433059692383,0.8969084620475769
1.531,gesture_0_left_20250324-125533.avi,0.46272045373916626,0.7037684917449951,0.48470383882522583,0.6774996519088745,0.49825790524482727,0.6407747268676758,0.49345946311950684,0.6142528653144836,0.4855571389198303,0.5919108390808105,0.4697021245956421,0.5891872048377991,0.4690374433994293,0.550603449344635,0.4694337248802185,0.5271225571632385,0.4684266448020935,0.5058882832527161,0.4472491443157196,0.595456600189209,0.4626573324203491,0.5822128653526306,0.47439447045326233,0.6154757142066956,0.47484439611434937,0.6357203722000122,0.430229514837265,0.6122847199440002,0.4523506462574005,0.6181902885437012,0.46117356419563293,0.6484423279762268,0.45729875564575195,0.6593709588050842,0.4162248969078064,0.6350157260894775,0.43788713216781616,0.643564760684967,0.4464559555053711,0.6639426946640015,0.4417165219783783,0.6690028309822083,0.668540358543396,0.6261805891990662,0.6479573249816895,0.6020120978355408,0.6364224553108215,0.564666211605072,0.6405763626098633,0.5385479927062988,0.6460109353065491,0.5145179629325867,0.6615225672721863,0.5054835081100464,0.6683070659637451,0.4611472487449646,0.6716993451118469,0.43361055850982666,0.6769313216209412,0.4113662838935852,0.6815716028213501,0.5160350203514099,0.6758920550346375,0.48462769389152527,0.6622671484947205,0.5207737684249878,0.6612492799758911,0.5432161688804626,0.7004186511039734,0.5335902571678162,0.6945714354515076,0.5133187174797058,0.6823236346244812,0.5445833802223206,0.6835737824440002,0.5584337711334229,0.7188371419906616,0.5577970147132874,0.7148745059967041,0.5383396148681641,0.702811598777771,0.5568896532058716,0.7023792266845703,0.5663155317306519,0.5652047991752625,0.2476533055305481,0.5857616662979126,0.1983547806739807,0.5998812317848206,0.19818809628486633,0.6138908267021179,0.1984550654888153,0.5415852069854736,0.19840192794799805,0.5267297029495239,0.19831416010856628,0.5131617784500122,0.19925348460674286,0.6303070783615112,0.21595324575901031,0.49494418501853943,0.21858644485473633,0.5913957357406616,0.2998555600643158,0.5373635292053223,0.3046538233757019,0.7263756990432739,0.47913095355033875,0.39858824014663696,0.5054853558540344,0.7990414500236511,0.862533450126648,0.3471270501613617,0.894323468208313
