time,gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56
0.662,gesture_0_right_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3699797987937927,0.14003054797649384,0.40164417028427124,0.0877252072095871,0.42236724495887756,0.08787606656551361,0.43964895606040955,0.08838493376970291,0.342350035905838,0.08578899502754211,0.3264993727207184,0.08599583804607391,0.31086474657058716,0.08694273978471756,0.4664946496486664,0.10957393795251846,0.2960432171821594,0.11304660141468048,0.40768855810165405,0.2084563821554184,0.3412100374698639,0.20704299211502075,0.5954545140266418,0.4916437864303589,0.22553646564483643,0.4684147536754608,0.6436639428138733,0.9201470613479614,0.18394584953784943,0.8320732116699219
0.726,gesture_0_right_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3740352988243103,0.1464250236749649,0.40559038519859314,0.09460652619600296,0.42579469084739685,0.0948973074555397,0.44237059354782104,0.09566303342580795,0.3478318452835083,0.09310329705476761,0.33216848969459534,0.09305090457201004,0.3169610798358917,0.09353885054588318,0.4687426686286926,0.1182091161608696,0.3015900254249573,0.11648689210414886,0.41026681661605835,0.21275418996810913,0.3459438681602478,0.21029062569141388,0.594761073589325,0.49068483710289,0.22918403148651123,0.4703056514263153,0.6355376839637756,0.909925103187561,0.18105685710906982,0.8326271772384644
0.789,gesture_0_right_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.37831762433052063,0.14821848273277283,0.40914100408554077,0.09569517523050308,0.42910653352737427,0.09572736918926239,0.44490933418273926,0.09639604389667511,0.3520726263523102,0.09684741497039795,0.33602458238601685,0.09780392795801163,0.31987905502319336,0.09905305504798889,0.4712711274623871,0.1203204095363617,0.30451706051826477,0.12269602715969086,0.41451945900917053,0.2163737416267395,0.35027211904525757,0.21592183411121368,0.5936781167984009,0.48944583535194397,0.23198381066322327,0.4707888960838318,0.6333327889442444,0.8778523206710815,0.1823549121618271,0.8301594257354736
0.853,gesture_0_right_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3807685971260071,0.14935451745986938,0.4110662341117859,0.0966583862900734,0.4308587908744812,0.09650111198425293,0.4462938904762268,0.09701304882764816,0.3545911908149719,0.09974279999732971,0.33842188119888306,0.10117672383785248,0.3220636248588562,0.10268117487430573,0.472102552652359,0.12153760343790054,0.30643993616104126,0.12633450329303741,0.4168323576450348,0.21882468461990356,0.3527509570121765,0.21940848231315613,0.5935280919075012,0.49058058857917786,0.23337538540363312,0.47104695439338684,0.6314147710800171,0.8715975284576416,0.18285462260246277,0.8273987174034119
0.922,gesture_0_right_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4897479712963104,0.9457402229309082,0.46489521861076355,0.9339989423751831,0.44710955023765564,0.9246467351913452,0.43341735005378723,0.9326170682907104,0.4324791729450226,0.9542540311813354,0.48564186692237854,0.9009437561035156,0.494629830121994,0.8898950219154358,0.48662465810775757,0.8922629952430725,0.4800674319267273,0.8898888230323792,0.5058819055557251,0.9185979962348938,0.508141040802002,0.933444619178772,0.49896615743637085,0.9459161758422852,0.49370288848876953,0.9451707005500793,0.517963171005249,0.9437012076377869,0.5139024257659912,0.9639505743980408,0.5039474368095398,0.9720795750617981,0.49637025594711304,0.9691758155822754,0.5243082046508789,0.9696378111839294,0.522315502166748,0.9871591329574585,0.5145426988601685,0.9906082153320312,0.508507490158081,0.9867925047874451,0.38163092732429504,0.15313683450222015,0.412428617477417,0.10043582320213318,0.4325372278690338,0.10135232657194138,0.44786158204078674,0.10279498249292374,0.35571905970573425,0.10001306235790253,0.3395788073539734,0.10253564268350601,0.326185941696167,0.10423708707094193,0.473402738571167,0.13304726779460907,0.3163168132305145,0.12831369042396545,0.4185332655906677,0.22168207168579102,0.35365554690361023,0.22054597735404968,0.5916264653205872,0.4905608296394348,0.23554861545562744,0.4714870750904083,0.6300058960914612,0.8566974401473999,0.1873515546321869,0.81417316198349
0.983,gesture_0_right_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5073893666267395,0.8813461065292358,0.47383469343185425,0.8763976693153381,0.4502248466014862,0.8662387728691101,0.4354362487792969,0.8595022559165955,0.4349183142185211,0.8471439480781555,0.4728336036205292,0.809159517288208,0.4726288914680481,0.7847691774368286,0.4712246060371399,0.7792889475822449,0.47036421298980713,0.7759608030319214,0.49324798583984375,0.8173107504844666,0.48950260877609253,0.8003711700439453,0.4828888773918152,0.8067110776901245,0.47873008251190186,0.8137797713279724,0.5111544728279114,0.8385347723960876,0.5019320249557495,0.8488447070121765,0.49489474296569824,0.8654196262359619,0.4891519546508789,0.8756552338600159,0.5236325263977051,0.8668931722640991,0.5159390568733215,0.8784722685813904,0.5094529390335083,0.8916174173355103,0.5045470595359802,0.9003220796585083,0.3833847641944885,0.1644759327173233,0.4128910005092621,0.11424443125724792,0.43348079919815063,0.11596909165382385,0.4489903450012207,0.11747009307146072,0.36164355278015137,0.11332838982343674,0.3458946645259857,0.11474975943565369,0.33285579085350037,0.11522731930017471,0.4745538830757141,0.1485583484172821,0.3261454403400421,0.142211452126503,0.41960492730140686,0.23031561076641083,0.3554382026195526,0.22878527641296387,0.5907917022705078,0.4912099838256836,0.23711898922920227,0.47373396158218384,0.6207523345947266,0.8622509241104126,0.1856858879327774,0.831626832485199
1.044,gesture_0_right_20250324-125533.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4935397207736969,0.8222203850746155,0.46730780601501465,0.8040732741355896,0.4472912847995758,0.778734564781189,0.4356822669506073,0.759757936000824,0.44062504172325134,0.7437203526496887,0.4736235439777374,0.7177301049232483,0.47856342792510986,0.6874415278434753,0.47981226444244385,0.666599452495575,0.48071911931037903,0.6499704718589783,0.4953106939792633,0.7234982848167419,0.4799584746360779,0.7215480208396912,0.4647510051727295,0.751243531703949,0.45933181047439575,0.7717188000679016,0.5131437182426453,0.7438437342643738,0.4972755014896393,0.7491276264190674,0.4825306534767151,0.773836612701416,0.4770199656486511,0.7906395792961121,0.5270258188247681,0.7723624110221863,0.5181266665458679,0.7788089513778687,0.5065637826919556,0.794573962688446,0.5017561912536621,0.80561363697052,0.3876435160636902,0.18548035621643066,0.4144625663757324,0.13911055028438568,0.4338805675506592,0.13969676196575165,0.4497598707675934,0.14060713350772858,0.3694537580013275,0.14000748097896576,0.3559700846672058,0.14063404500484467,0.34212201833724976,0.14130018651485443,0.4752494692802429,0.1676349937915802,0.33436745405197144,0.16779360175132751,0.4203912615776062,0.24231141805648804,0.36123207211494446,0.24099348485469818,0.5887200236320496,0.48982420563697815,0.23791082203388214,0.4741176664829254,0.6219752430915833,0.872350811958313,0.1877509206533432,0.854279637336731
1.111,gesture_0_right_20250324-125533.avi,0.20964764058589935,0.8234897255897522,0.24139130115509033,0.7991712093353271,0.26326242089271545,0.7613920569419861,0.263406366109848,0.7284412980079651,0.24573150277137756,0.7095571160316467,0.25062382221221924,0.7170924544334412,0.24503685534000397,0.6807461977005005,0.23838622868061066,0.6575851440429688,0.22945983707904816,0.6397446393966675,0.23093245923519135,0.7232975959777832,0.2208292931318283,0.7032407522201538,0.22412699460983276,0.7324755191802979,0.22649157047271729,0.7578432559967041,0.2109609991312027,0.7379684448242188,0.20184768736362457,0.7238303422927856,0.20723487436771393,0.7505447864532471,0.21102580428123474,0.7720487117767334,0.1915459781885147,0.7573630809783936,0.18427376449108124,0.7460440397262573,0.18977975845336914,0.7639797329902649,0.19391757249832153,0.7798093557357788,0.48690691590309143,0.7452579736709595,0.4622231423854828,0.72046959400177,0.44560372829437256,0.6915102601051331,0.43955111503601074,0.6695410013198853,0.44581493735313416,0.6490868926048279,0.4729391634464264,0.6292392611503601,0.47921422123908997,0.5893757343292236,0.48080262541770935,0.5672439336776733,0.48291903734207153,0.5480929613113403,0.49491414427757263,0.6385841369628906,0.47950947284698486,0.6247681379318237,0.46522411704063416,0.6574237942695618,0.46397078037261963,0.6796107888221741,0.512992262840271,0.6586543917655945,0.49624770879745483,0.6548947095870972,0.4831754267215729,0.6823623776435852,0.4828606843948364,0.6983553171157837,0.5286598801612854,0.6847052574157715,0.5152352452278137,0.6817448735237122,0.5027720928192139,0.6982705593109131,0.501298725605011,0.7086490988731384,0.3924689292907715,0.19267964363098145,0.41937047243118286,0.1474950760602951,0.4361141324043274,0.14829175174236298,0.45019808411598206,0.1492519974708557,0.3760380148887634,0.14813606441020966,0.36321455240249634,0.1486058384180069,0.3487982153892517,0.14977021515369415,0.4756014943122864,0.17655478417873383,0.3390101492404938,0.17774906754493713,0.42259734869003296,0.2471747100353241,0.3653561770915985,0.24513815343379974,0.582736074924469,0.48992428183555603,0.2381896674633026,0.47439315915107727,0.6213119626045227,0.8830748796463013,0.17982657253742218,0.8538779616355896
1.187,gesture_0_right_20250324-125533.avi,0.2442862093448639,0.7290950417518616,0.26963892579078674,0.7105916142463684,0.2895728349685669,0.6768071055412292,0.2835500240325928,0.6482242941856384,0.26700669527053833,0.6309857964515686,0.2638482451438904,0.6260813474655151,0.2610979974269867,0.5893071889877319,0.25871798396110535,0.5665894746780396,0.25539639592170715,0.5468580722808838,0.24112829566001892,0.6319468021392822,0.24243441224098206,0.6251659393310547,0.25140586495399475,0.6543532609939575,0.2547661066055298,0.6722208857536316,0.22254277765750885,0.6472072601318359,0.22513830661773682,0.6471256017684937,0.23511852324008942,0.6735665202140808,0.2383432686328888,0.6879662275314331,0.20638065040111542,0.6673399806022644,0.20980916917324066,0.6667089462280273,0.21875646710395813,0.6850876212120056,0.2222846895456314,0.6954600811004639,0.4803379774093628,0.6767627000808716,0.45867934823036194,0.6531888842582703,0.4442264437675476,0.6179048418998718,0.4423614740371704,0.5909400582313538,0.4468812346458435,0.5665580034255981,0.47173774242401123,0.564448356628418,0.4788551330566406,0.5184378027915955,0.48152247071266174,0.49067598581314087,0.48583900928497314,0.4681564271450043,0.490520179271698,0.575684130191803,0.48077863454818726,0.5430475473403931,0.46615543961524963,0.5766780972480774,0.4649188816547394,0.6005902290344238,0.5070302486419678,0.5953426957130432,0.4982212483882904,0.5755479335784912,0.4844551682472229,0.6042274236679077,0.4848664700984955,0.619921863079071,0.5226376056671143,0.6205581426620483,0.5169560313224792,0.6029855012893677,0.5048176646232605,0.6184726357460022,0.5036172866821289,0.6285815238952637,0.3981631398200989,0.22021153569221497,0.42390623688697815,0.1723226010799408,0.43788233399391174,0.17242322862148285,0.45071592926979065,0.1721397489309311,0.38266465067863464,0.17455412447452545,0.36958813667297363,0.17410656809806824,0.35599154233932495,0.17307452857494354,0.47609061002731323,0.19543974101543427,0.34297189116477966,0.19437700510025024,0.4261818826198578,0.2687252461910248,0.3718513548374176,0.26807940006256104,0.5769602656364441,0.4903571903705597,0.23947370052337646,0.4751587510108948,0.6154999732971191,0.8838393688201904,0.16880770027637482,0.8528257012367249
1.268,gesture_0_right_20250324-125533.avi,0.2668564021587372,0.6787427663803101,0.2888110280036926,0.6527353525161743,0.30379846692085266,0.6146265864372253,0.29960283637046814,0.5845224857330322,0.2892996370792389,0.560154139995575,0.2809397578239441,0.5591558218002319,0.2790876626968384,0.5179393291473389,0.2789386510848999,0.49446412920951843,0.27739810943603516,0.4724423289299011,0.25713589787483215,0.5646373629570007,0.2682293951511383,0.5527089834213257,0.2769984006881714,0.5891823172569275,0.27525967359542847,0.6069374680519104,0.23757274448871613,0.5795983672142029,0.2524985373020172,0.5820925831794739,0.26191017031669617,0.6140864491462708,0.25867289304733276,0.6232814192771912,0.22008761763572693,0.6004222631454468,0.2363588511943817,0.6042783260345459,0.24626359343528748,0.6251295804977417,0.24330785870552063,0.6299381256103516,0.4706430733203888,0.6115614771842957,0.45288291573524475,0.5921841263771057,0.4419776201248169,0.5535730719566345,0.445030152797699,0.5257298946380615,0.44964370131492615,0.5029534697532654,0.47028133273124695,0.5020359754562378,0.47879892587661743,0.4568489193916321,0.4803963005542755,0.4281155467033386,0.4836823344230652,0.4049912691116333,0.4870741069316864,0.5131135582923889,0.47958046197891235,0.4768773317337036,0.46497511863708496,0.5117973685264587,0.46515077352523804,0.534110426902771,0.502692461013794,0.5307023525238037,0.495901495218277,0.5070792436599731,0.48222509026527405,0.5381161570549011,0.48444363474845886,0.5515183806419373,0.5185244083404541,0.5535261631011963,0.5134385228157043,0.5310145616531372,0.5015245676040649,0.5500612258911133,0.502709686756134,0.5605482459068298,0.4052940309047699,0.23237575590610504,0.4297906756401062,0.18275003135204315,0.440754234790802,0.1829230785369873,0.45276960730552673,0.1824750155210495,0.3900514245033264,0.18553991615772247,0.3762756288051605,0.18596814572811127,0.36371028423309326,0.18564939498901367,0.47704681754112244,0.2074323445558548,0.3460811972618103,0.20952340960502625,0.43068522214889526,0.28070396184921265,0.3796195089817047,0.28025585412979126,0.572010338306427,0.4902653694152832,0.24638287723064423,0.4762272834777832,0.6126166582107544,0.8809726238250732,0.1633072793483734,0.8492697477340698
