time,gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56
0.632,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5191034078598022,0.2053830921649933,0.5534370541572571,0.13473431766033173,0.576174259185791,0.13186632096767426,0.5912772417068481,0.13048668205738068,0.4772213101387024,0.14140723645687103,0.45618748664855957,0.14309029281139374,0.4356720447540283,0.14481638371944427,0.6191905736923218,0.15573358535766602,0.4062645435333252,0.1728786677122116,0.5670914053916931,0.2776240408420563,0.4809949994087219,0.2851424217224121,0.787377655506134,0.5416624546051025,0.3107551634311676,0.5741920471191406,0.9239436984062195,0.9441748261451721,0.2850779891014099,0.9468032717704773
0.694,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.514839768409729,0.20319749414920807,0.5479329228401184,0.135051891207695,0.570638120174408,0.1318039447069168,0.585952639579773,0.13041117787361145,0.4746384024620056,0.14226922392845154,0.4551231861114502,0.14418643712997437,0.434948593378067,0.14624539017677307,0.6129915118217468,0.15557648241519928,0.40806451439857483,0.1751030832529068,0.562680721282959,0.2738991677761078,0.4781688153743744,0.28154000639915466,0.7864488959312439,0.5390828251838684,0.3119035065174103,0.5749664306640625,0.9156073331832886,0.9411270618438721,0.28676167130470276,0.9486568570137024
0.755,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5159963369369507,0.20163799822330475,0.5475601553916931,0.13625724613666534,0.5695278644561768,0.13334430754184723,0.5840588808059692,0.13211901485919952,0.47665590047836304,0.1421954333782196,0.45676112174987793,0.14381518959999084,0.4361754059791565,0.1451643407344818,0.6095244288444519,0.15734288096427917,0.4113120138645172,0.17483006417751312,0.5610015988349915,0.27193504571914673,0.4790547788143158,0.27773401141166687,0.7846242189407349,0.5332208275794983,0.31379276514053345,0.577012836933136,0.9046556353569031,0.9357361197471619,0.2874279022216797,0.9530379176139832
0.815,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5155353546142578,0.20196671783924103,0.5452295541763306,0.13670966029167175,0.5666016340255737,0.13394732773303986,0.58118736743927,0.1325366348028183,0.47793516516685486,0.14256267249584198,0.45787423849105835,0.14413471519947052,0.43722373247146606,0.1453801691532135,0.6050909757614136,0.1585693061351776,0.4178536832332611,0.17539158463478088,0.5589795112609863,0.2705215811729431,0.47956711053848267,0.27599602937698364,0.7819942831993103,0.5332890748977661,0.3221120536327362,0.5786669850349426,0.8953114748001099,0.9352884888648987,0.2900914251804352,0.9524660110473633
0.873,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5153674483299255,0.20279772579669952,0.5438393354415894,0.1410706639289856,0.5646964311599731,0.13914963603019714,0.5793546438217163,0.13763566315174103,0.4786776900291443,0.1467912495136261,0.4582456648349762,0.1488465517759323,0.440477192401886,0.15024320781230927,0.6035259366035461,0.1617306023836136,0.42688193917274475,0.18059396743774414,0.5572012662887573,0.2712678909301758,0.48015570640563965,0.27685022354125977,0.7818729281425476,0.5337916612625122,0.33048129081726074,0.5836232900619507,0.8827615976333618,0.9262229204177856,0.29656893014907837,0.9516260623931885
0.935,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.515957236289978,0.20374752581119537,0.5439515709877014,0.14630919694900513,0.5644038319587708,0.14503580331802368,0.578834593296051,0.1432969719171524,0.4795715808868408,0.1522371470928192,0.4598467946052551,0.15512308478355408,0.44540444016456604,0.15674056112766266,0.603267252445221,0.1668800711631775,0.43619242310523987,0.18807768821716309,0.5574007034301758,0.271945983171463,0.4803617596626282,0.27763304114341736,0.778775691986084,0.533845067024231,0.34697461128234863,0.583721935749054,0.8656606674194336,0.9187455773353577,0.3176664412021637,0.9525026679039001
0.998,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5179100036621094,0.20597147941589355,0.5444194078445435,0.15170440077781677,0.5648880004882812,0.14987002313137054,0.5790423154830933,0.14761896431446075,0.4855528771877289,0.16032958030700684,0.4683038592338562,0.16427722573280334,0.4539848268032074,0.16748224198818207,0.6030334830284119,0.17118991911411285,0.44688281416893005,0.1989617496728897,0.5582696199417114,0.27251502871513367,0.48713916540145874,0.27810439467430115,0.7747784852981567,0.5302609801292419,0.35919880867004395,0.5832729935646057,0.8566786646842957,0.9026707410812378,0.33850976824760437,0.9405956268310547
1.065,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5244174003601074,0.20818935334682465,0.5473925471305847,0.15747778117656708,0.5658565163612366,0.15579548478126526,0.5791592001914978,0.15422074496746063,0.4951431155204773,0.16750873625278473,0.47964391112327576,0.17174656689167023,0.46396851539611816,0.17715096473693848,0.6033251285552979,0.1783139705657959,0.455212265253067,0.21067768335342407,0.5631760954856873,0.27294641733169556,0.49720287322998047,0.278300940990448,0.7735466361045837,0.5301908254623413,0.3682062327861786,0.5831089615821838,0.8477914929389954,0.9039286971092224,0.3577885925769806,0.9465301632881165
1.152,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5318048000335693,0.21739491820335388,0.5527436137199402,0.16678452491760254,0.5689077377319336,0.1653386950492859,0.5808793306350708,0.1648373007774353,0.5047299265861511,0.1773270219564438,0.490151584148407,0.18270356953144073,0.47508716583251953,0.1892271786928177,0.605327308177948,0.18922285735607147,0.4624447822570801,0.2214793860912323,0.5688132643699646,0.2739275097846985,0.5070440173149109,0.28024011850357056,0.7670419216156006,0.5269319415092468,0.3828430771827698,0.5788201689720154,0.8389592170715332,0.8874262571334839,0.369476854801178,0.9333133101463318
1.242,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.535171627998352,0.22151407599449158,0.5553691387176514,0.17071084678173065,0.5706585645675659,0.16920724511146545,0.581940770149231,0.1691346913576126,0.5087981820106506,0.18144825100898743,0.4944136142730713,0.1872895061969757,0.47944220900535583,0.19400423765182495,0.6064289808273315,0.19390234351158142,0.4654882848262787,0.2252265363931656,0.5718231201171875,0.2741329073905945,0.5107570290565491,0.2808884084224701,0.7642079591751099,0.5247290730476379,0.3861802816390991,0.573907196521759,0.8359240293502808,0.8836870789527893,0.37465864419937134,0.9259729385375977
1.324,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5416828393936157,0.2290460467338562,0.5605450868606567,0.17915062606334686,0.5741851329803467,0.17759203910827637,0.5850493907928467,0.17811338603496552,0.5153408050537109,0.18981552124023438,0.5003381967544556,0.19562359154224396,0.4866712987422943,0.20128001272678375,0.6092479228973389,0.20347723364830017,0.46972352266311646,0.23054343461990356,0.5763362646102905,0.2770839333534241,0.5166192650794983,0.2842070460319519,0.7620640993118286,0.5248488187789917,0.3912920355796814,0.5680891871452332,0.832632839679718,0.8803542256355286,0.37823307514190674,0.9206103682518005
1.389,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5483472347259521,0.23387965559959412,0.5668946504592896,0.1853940486907959,0.5786342024803162,0.18386630713939667,0.5897225141525269,0.18437375128269196,0.523605465888977,0.1959562450647354,0.5079969763755798,0.20116348564624786,0.49477943778038025,0.20563872158527374,0.6128963232040405,0.2100863754749298,0.475979745388031,0.23389063775539398,0.5806325674057007,0.27935734391212463,0.5238040089607239,0.2859024107456207,0.7590029239654541,0.5244414806365967,0.3977069556713104,0.5655019879341125,0.8251246213912964,0.8766376376152039,0.38377419114112854,0.9207693338394165
1.461,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5550837516784668,0.241269052028656,0.5725781321525574,0.1943800300359726,0.5828782320022583,0.1936665028333664,0.5945186614990234,0.19311365485191345,0.5318989157676697,0.20316176116466522,0.5159361958503723,0.2076474130153656,0.5026420950889587,0.21094155311584473,0.6164515018463135,0.2204945832490921,0.48379889130592346,0.2398848533630371,0.5850647687911987,0.28679198026657104,0.5323144197463989,0.29138943552970886,0.7548083066940308,0.5228062868118286,0.40354838967323303,0.5589754581451416,0.8194938898086548,0.8620947599411011,0.38799136877059937,0.9179401993751526
1.541,gesture_0_left_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5606404542922974,0.2479780614376068,0.5773236751556396,0.2010265439748764,0.586422324180603,0.20090408623218536,0.5986295938491821,0.20081375539302826,0.5384635329246521,0.20737165212631226,0.5229848027229309,0.21113266050815582,0.5097213983535767,0.21405339241027832,0.6194206476211548,0.22895818948745728,0.49082547426223755,0.24360774457454681,0.5889126658439636,0.2950332462787628,0.5393146276473999,0.29806146025657654,0.7516116499900818,0.5210225582122803,0.4066033959388733,0.5534445643424988,0.8142377734184265,0.8429637551307678,0.39033547043800354,0.9111295938491821
