time,gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56
0.636,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2717192471027374,0.18923893570899963,0.3108631372451782,0.12821738421916962,0.33315110206604004,0.12803427875041962,0.3512176275253296,0.1275835931301117,0.23533110320568085,0.1280362904071808,0.2156488448381424,0.12863653898239136,0.1947157084941864,0.12983974814414978,0.38835275173187256,0.15940280258655548,0.17797455191612244,0.15962238609790802,0.3165972828865051,0.26410967111587524,0.23442797362804413,0.2711125910282135,0.5328202843666077,0.5667247176170349,0.0873938649892807,0.540489912033081,0.6015026569366455,0.9867547154426575,0.05708974599838257,0.8975748419761658
0.698,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27497994899749756,0.18834972381591797,0.31242990493774414,0.12888352572917938,0.33428508043289185,0.128615602850914,0.3521919548511505,0.12814177572727203,0.24133464694023132,0.12853670120239258,0.22067253291606903,0.1288505643606186,0.2028276026248932,0.12962347269058228,0.3888311982154846,0.15978918969631195,0.19482119381427765,0.15960200130939484,0.3173522651195526,0.2606601119041443,0.238237664103508,0.26774168014526367,0.5381038188934326,0.5584132075309753,0.09371538460254669,0.5433477163314819,0.6045923233032227,0.9764758944511414,0.07502835243940353,0.9162830114364624
0.756,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27678900957107544,0.18764178454875946,0.31317001581192017,0.1296941190958023,0.3354087471961975,0.12945279479026794,0.35316771268844604,0.12901374697685242,0.2449774295091629,0.12911127507686615,0.2238706648349762,0.12932780385017395,0.20775499939918518,0.12993456423282623,0.3891284465789795,0.16062858700752258,0.20270276069641113,0.1595391184091568,0.31764012575149536,0.25794145464897156,0.24086081981658936,0.2651093900203705,0.5413892269134521,0.5565193891525269,0.09875346720218658,0.5457087755203247,0.6066091060638428,0.9756491780281067,0.08063430339097977,0.9225142598152161
0.812,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.28966158628463745,0.18769894540309906,0.3210928738117218,0.13055551052093506,0.3418242335319519,0.13035662472248077,0.35961318016052246,0.13002817332744598,0.2605263888835907,0.1300097405910492,0.24073906242847443,0.13029678165912628,0.22391970455646515,0.13097284734249115,0.39555978775024414,0.16117462515830994,0.21542611718177795,0.1605430245399475,0.32862231135368347,0.2569099962711334,0.2583919167518616,0.2644771337509155,0.5480959415435791,0.5512083768844604,0.11303681135177612,0.5491468906402588,0.609914243221283,0.9720298647880554,0.09477350860834122,0.9295604228973389
0.872,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3096059262752533,0.18835850059986115,0.33649343252182007,0.13141970336437225,0.35576412081718445,0.13125468790531158,0.37180909514427185,0.13075904548168182,0.2805129587650299,0.1314517706632614,0.2599372863769531,0.13181115686893463,0.2435501366853714,0.13253898918628693,0.4063524603843689,0.161708265542984,0.2287585735321045,0.16314035654067993,0.3435901701450348,0.2575710415840149,0.27942708134651184,0.26518958806991577,0.5562945604324341,0.5503951907157898,0.13201798498630524,0.5493068099021912,0.6141461133956909,0.9669398665428162,0.11046840995550156,0.9276613593101501
0.934,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.32349860668182373,0.18988969922065735,0.34874847531318665,0.1355874389410019,0.3675207495689392,0.13577842712402344,0.3825671672821045,0.13549844920635223,0.29778623580932617,0.13496066629886627,0.2785232663154602,0.13523676991462708,0.26156604290008545,0.13603681325912476,0.4176265597343445,0.16524329781532288,0.24393978714942932,0.16720819473266602,0.3536195158958435,0.25831925868988037,0.29358094930648804,0.26572173833847046,0.5647271871566772,0.5502467751502991,0.14722177386283875,0.5497508645057678,0.6160186529159546,0.9626485705375671,0.12517401576042175,0.9266567826271057
0.995,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3364335596561432,0.1977374404668808,0.3596634566783905,0.1489274948835373,0.37754207849502563,0.14887739717960358,0.3920670747756958,0.14845092594623566,0.3130808174610138,0.1498761773109436,0.29502710700035095,0.15087302029132843,0.27820858359336853,0.15262040495872498,0.4264249801635742,0.17426708340644836,0.2614443898200989,0.18278902769088745,0.3646971583366394,0.2617470920085907,0.3082256317138672,0.268992155790329,0.5695231556892395,0.5462790131568909,0.16594329476356506,0.5498833060264587,0.6183408498764038,0.9450735449790955,0.14150294661521912,0.9253626465797424
1.056,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3522782325744629,0.21186597645282745,0.3742774426937103,0.16497191786766052,0.3896849751472473,0.1647336781024933,0.40413588285446167,0.16357368230819702,0.33168095350265503,0.16775545477867126,0.3151646554470062,0.16963689029216766,0.2989758253097534,0.17086443305015564,0.4351077079772949,0.18521949648857117,0.2811111509799957,0.19797880947589874,0.377878338098526,0.26832160353660583,0.3264292776584625,0.2735995650291443,0.5731071829795837,0.5443665981292725,0.18323516845703125,0.5493146777153015,0.6188730597496033,0.9363821148872375,0.1579640656709671,0.9176009297370911
1.115,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3672885298728943,0.22089490294456482,0.388296514749527,0.17435897886753082,0.402106374502182,0.17449405789375305,0.41600972414016724,0.17307446897029877,0.3463396728038788,0.1776106208562851,0.33035436272621155,0.18009205162525177,0.3143318295478821,0.18211953341960907,0.44345492124557495,0.19446136057376862,0.29581212997436523,0.21026119589805603,0.3933264911174774,0.2738688886165619,0.3431658148765564,0.2781345546245575,0.5766247510910034,0.542156457901001,0.2010514736175537,0.5493289232254028,0.6202138066291809,0.9237552285194397,0.1699708104133606,0.9158186316490173
1.199,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.37973394989967346,0.2271873950958252,0.4014590382575989,0.1810072511434555,0.41475996375083923,0.18165120482444763,0.42830967903137207,0.1810019463300705,0.3601982295513153,0.18352912366390228,0.34464675188064575,0.1856829822063446,0.3293760418891907,0.18786592781543732,0.45422253012657166,0.20375005900859833,0.3106338381767273,0.2159760594367981,0.4051099419593811,0.2785959243774414,0.35628196597099304,0.28140732645988464,0.5802291035652161,0.5404506921768188,0.2159157544374466,0.5485591888427734,0.6245693564414978,0.8989304900169373,0.1854841411113739,0.894892156124115
1.276,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3911973834037781,0.23745010793209076,0.4127524495124817,0.19091297686100006,0.4257745146751404,0.19121617078781128,0.4379602372646332,0.19212904572486877,0.37224701046943665,0.19356194138526917,0.3565828204154968,0.19506186246871948,0.3418133854866028,0.1978323608636856,0.46401843428611755,0.21542653441429138,0.32356446981430054,0.22477492690086365,0.41630372405052185,0.2859213650226593,0.36906832456588745,0.2874094843864441,0.5823798179626465,0.5386466383934021,0.22739899158477783,0.5481176972389221,0.624729573726654,0.8926445841789246,0.1911269724369049,0.8868678212165833
1.343,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.39920589327812195,0.24224704504013062,0.4209006726741791,0.19575628638267517,0.4344054162502289,0.19611571729183197,0.4460577070713043,0.1977706402540207,0.3808773159980774,0.19767431914806366,0.3656284809112549,0.19887250661849976,0.35134878754615784,0.20164252817630768,0.4715433120727539,0.22154287993907928,0.3332843780517578,0.22754700481891632,0.4230566918849945,0.2900034189224243,0.3750987946987152,0.29057446122169495,0.582520604133606,0.5357453227043152,0.23459157347679138,0.5426441431045532,0.6277974247932434,0.8761199712753296,0.19187870621681213,0.8727161884307861
1.411,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4097742438316345,0.24246138334274292,0.4314631521701813,0.19606353342533112,0.4443768560886383,0.19655652344226837,0.4558740556240082,0.1984625905752182,0.3917425274848938,0.19761832058429718,0.37648794054985046,0.19874541461467743,0.3620644509792328,0.20144523680210114,0.4789903163909912,0.2226807326078415,0.34206685423851013,0.22742581367492676,0.4322090744972229,0.29044634103775024,0.3848758935928345,0.290860116481781,0.5826996564865112,0.5345924496650696,0.23914721608161926,0.5361146330833435,0.6291316747665405,0.8638737201690674,0.19395461678504944,0.8579757213592529
1.475,gesture_0_right_20250324-125936.avi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.41492047905921936,0.24306795001029968,0.43518194556236267,0.19865675270557404,0.44833940267562866,0.19913750886917114,0.45976752042770386,0.20097818970680237,0.39582836627960205,0.2007642686367035,0.3809385299682617,0.2023509442806244,0.36637458205223083,0.20499052107334137,0.482379674911499,0.2257840633392334,0.34816983342170715,0.22982461750507355,0.4375070631504059,0.29080480337142944,0.390414297580719,0.29102814197540283,0.5822149515151978,0.5335689783096313,0.2430235594511032,0.5300288796424866,0.6292760968208313,0.8541637659072876,0.1958715319633484,0.8459362387657166
