gesture,time,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56
gesture_0_left_20250324-125936.avi,2.567,21.225650787353516,26.088958740234375,42.92051696777344,22.07157325744629,24.931106567382812,42.802974700927734,22.519418716430664,23.38153839111328,42.849998474121094,22.164941787719727,21.892370223999023,42.4073486328125,21.931303024291992,20.623537063598633,42.08195877075195,21.553691864013672,21.46666717529297,43.0859260559082,21.67425537109375,19.644214630126953,43.278316497802734,21.59686279296875,18.292387008666992,42.77488327026367,21.350711822509766,17.117080688476562,42.24319839477539,20.523971557617188,21.607769012451172,42.756935119628906,20.758602142333984,20.20479965209961,41.836734771728516,21.27817726135254,21.679723739624023,41.72617721557617,21.203615188598633,22.489099502563477,41.67056655883789,19.7271671295166,22.118194580078125,42.42251205444336,20.18280601501465,21.523143768310547,41.535423278808594,20.63912582397461,22.78539276123047,41.573081970214844,20.43268585205078,23.21000862121582,41.555171966552734,19.113399505615234,22.868408203125,42.10332489013672,19.66961669921875,22.5500431060791,41.43582534790039,20.11981201171875,23.3292293548584,41.47730255126953,19.965717315673828,23.654443740844727,41.62086868286133,24.396282196044922,22.708206176757812,38.540096282958984,23.69437026977539,21.879594802856445,38.596256256103516,23.059040069580078,20.358617782592773,38.29460144042969,22.78493309020996,18.948360443115234,37.59476089477539,22.303369522094727,17.62541961669922,36.73312759399414,24.330949783325195,18.98843765258789,39.43593215942383,24.063335418701172,16.960681915283203,38.91294860839844,23.70426368713379,15.640686988830566,38.33798599243164,23.5064697265625,14.556685447692871,37.85116958618164,24.795589447021484,19.124177932739258,39.09980392456055,24.09053611755371,17.43765640258789,38.36080551147461,23.33482551574707,18.405378341674805,37.64692306518555,23.548561096191406,19.158185958862305,37.8003044128418,25.197193145751953,19.392261505126953,38.66267013549805,24.0779972076416,17.71727180480957,37.26185989379883,23.583253860473633,18.75460433959961,36.96253204345703,24.07295036315918,19.48797035217285,37.491302490234375,25.65460777282715,19.923049926757812,38.327632904052734,24.562986373901367,18.37373924255371,36.9146842956543,24.210235595703125,19.120027542114258,36.92491149902344,24.739885330200195,19.88619041442871,37.660560607910156,25.428274,13.51954,45.21824,26.74005,11.941118,46.05466,27.060448,11.8528595,45.733078,28.024897,12.135626,46.799183,25.245039,12.088456,46.564743,24.68765,12.147982,46.708626,24.253983,12.2613125,46.99501,30.55631,13.629844,49.672985,24.240362,13.334356,48.68571,26.617613,15.610586,45.355385,24.73134,15.767911,45.61267,35.643692,25.854063,51.390522,21.162918,25.842346,49.922256,33.40559,36.21195,43.172394,17.625292,40.55557,48.174744
gesture_0_left_20250324-125936.avi,2.628,21.46165657043457,26.23004722595215,42.93656921386719,22.206939697265625,24.94608497619629,42.64542770385742,22.58805274963379,23.337844848632812,42.571533203125,22.13103485107422,21.702125549316406,41.82484436035156,21.78757095336914,20.3382568359375,41.271793365478516,21.78486442565918,21.538087844848633,43.07366943359375,21.803203582763672,19.593955993652344,42.95489501953125,21.681772232055664,18.209514617919922,42.39765167236328,21.398653030395508,16.999170303344727,41.802818298339844,20.79518699645996,21.718318939208984,42.84413146972656,21.079721450805664,20.362852096557617,41.90989685058594,21.50883674621582,21.820432662963867,41.706600189208984,21.28145980834961,22.46172523498535,41.40135192871094,20.089595794677734,22.348665237426758,42.74721908569336,20.48869514465332,21.630115509033203,41.53252029418945,20.896921157836914,22.927001953125,41.54885482788086,20.55001449584961,23.197582244873047,41.289710998535156,19.458524703979492,23.095478057861328,42.402156829833984,19.977771759033203,22.677127838134766,41.490394592285156,20.380247116088867,23.471670150756836,41.48524856567383,20.140106201171875,23.705528259277344,41.485076904296875,24.573284149169922,23.414608001708984,39.30286407470703,23.69512367248535,22.388225555419922,39.16035079956055,23.249128341674805,21.011425018310547,39.24300765991211,23.024890899658203,19.660465240478516,38.71247100830078,22.44824981689453,18.20552635192871,37.63493728637695,23.798091888427734,19.0145206451416,38.980194091796875,23.59910774230957,17.05841064453125,38.68400955200195,23.319917678833008,15.797666549682617,38.29179382324219,23.299896240234375,14.84627628326416,38.20297622680664,24.46686553955078,19.329666137695312,39.055694580078125,23.7686710357666,17.72943687438965,38.461936950683594,23.35639190673828,18.926015853881836,38.330650329589844,23.831918716430664,20.011810302734375,39.00362777709961,25.102294921875,19.812671661376953,39.054664611816406,24.265520095825195,18.384096145629883,38.240840911865234,23.77971076965332,19.41950798034668,37.95895767211914,24.253921508789062,20.254247665405273,38.531890869140625,25.704669952392578,20.46689796447754,38.9494514465332,24.778837203979492,18.999300003051758,37.852054595947266,24.368396759033203,19.705549240112305,37.763954162597656,24.80921173095703,20.48990821838379,38.4041633605957,25.724274,13.838704,45.899193,26.949636,12.2133,46.52526,27.17495,12.066882,46.00152,28.013077,12.2873955,46.857334,25.434902,12.386347,47.02166,24.808908,12.413104,47.018665,24.447573,12.580417,47.494514,30.497763,13.738683,49.664303,24.390278,13.605613,49.086235,26.910664,15.871685,46.008034,24.965118,16.018873,46.17773,36.0484,26.201502,52.064075,21.136618,25.91401,49.873234,32.88913,35.849625,42.743217,17.882843,40.411438,48.06774
gesture_0_left_20250324-125936.avi,2.692,21.91621208190918,26.77596664428711,43.58216857910156,22.564035415649414,25.30298614501953,42.990867614746094,22.962209701538086,23.689556121826172,42.91718673706055,22.597864151000977,22.16643524169922,42.363407135009766,22.318618774414062,20.93926429748535,42.00060272216797,21.984912872314453,21.692779541015625,43.075164794921875,21.84695053100586,19.604341506958008,42.63285827636719,21.71780776977539,18.24199104309082,42.117164611816406,21.41571044921875,17.035083770751953,41.50063705444336,20.968191146850586,21.861618041992188,42.81938552856445,21.160154342651367,20.459548950195312,41.610382080078125,21.85894203186035,22.240306854248047,42.023651123046875,21.786088943481445,23.050949096679688,42.0654296875,20.28279685974121,22.527830123901367,42.75756072998047,20.7288761138916,21.868112564086914,41.587646484375,21.307310104370117,23.37556266784668,41.99484634399414,21.029958724975586,23.731454849243164,41.895076751708984,19.701187133789062,23.35418128967285,42.52863693237305,20.25775909423828,23.015783309936523,41.648887634277344,20.775083541870117,23.920387268066406,41.86896896362305,20.597332000732422,24.184791564941406,41.952640533447266,24.632970809936523,24.174278259277344,39.8776741027832,23.868019104003906,23.248281478881836,39.97331237792969,23.37871551513672,21.804492950439453,39.98560333251953,23.122045516967773,20.40740966796875,39.432777404785156,22.86605453491211,19.23415184020996,39.02756118774414,24.001893997192383,19.85727310180664,39.89396286010742,23.57163429260254,17.665388107299805,39.195594787597656,23.343368530273438,16.435562133789062,38.937923431396484,23.30420684814453,15.44912052154541,38.84748840332031,24.58633804321289,20.099573135375977,39.79489517211914,23.858184814453125,18.41221046447754,39.13486099243164,23.572288513183594,19.732446670532227,39.27989959716797,23.8786563873291,20.698007583618164,39.691322326660156,25.180601119995117,20.556795120239258,39.69764709472656,24.21169090270996,18.992534637451172,38.6328239440918,23.98601531982422,20.27245330810547,38.85343933105469,24.457393646240234,21.126705169677734,39.445648193359375,25.817155838012695,21.256128311157227,39.649574279785156,24.905906677246094,19.75769805908203,38.57639694213867,24.599132537841797,20.56696319580078,38.69411087036133,24.994016647338867,21.31751823425293,39.25918960571289,26.329426,14.335613,47.25138,27.467642,12.5774765,47.622536,27.60168,12.367074,46.86925,28.360935,12.55177,47.570065,25.917301,12.773436,48.13001,25.142603,12.726666,47.804893,24.857445,12.955192,48.50156,30.511343,13.877453,49.73494,24.463903,13.848408,49.300995,27.412401,16.300205,47.073162,25.371756,16.394701,47.12042,35.641747,25.958693,51.393528,21.099342,25.913416,49.798935,32.925415,36.207985,43.115116,17.606834,38.93896,46.37166
gesture_0_left_20250324-125936.avi,2.76,22.08781623840332,27.261455535888672,43.69657516479492,23.077564239501953,26.148836135864258,43.74290084838867,23.762990951538086,24.80022430419922,44.197566986083984,23.347198486328125,23.14573860168457,43.47691345214844,23.274688720703125,22.20370864868164,43.636566162109375,22.23479652404785,22.172657012939453,43.277103424072266,22.170726776123047,20.144975662231445,42.94170379638672,22.027477264404297,18.780704498291016,42.41360092163086,21.750076293945312,17.591508865356445,41.888763427734375,21.157072067260742,22.2559871673584,42.891231536865234,21.571290969848633,21.083635330200195,42.225337982177734,22.29075050354004,22.859699249267578,42.596160888671875,22.06265640258789,23.493396759033203,42.217594146728516,20.405494689941406,22.825590133666992,42.673095703125,20.975610733032227,22.33411407470703,41.81148910522461,21.4680118560791,23.713394165039062,41.98517608642578,20.977481842041016,23.807096481323242,41.36778259277344,19.76917839050293,23.557180404663086,42.30294418334961,20.490116119384766,23.494327545166016,41.83914566040039,20.890724182128906,24.255718231201172,41.81414794921875,20.39457893371582,24.101242065429688,41.144954681396484,24.802589416503906,25.06822395324707,40.509578704833984,23.899234771728516,24.087068557739258,40.407691955566406,23.292814254760742,22.59541130065918,40.31014633178711,23.05641746520996,21.265214920043945,39.822696685791016,23.473512649536133,20.740081787109375,40.674110412597656,24.10922622680664,20.689464569091797,40.611671447753906,23.821231842041016,18.580490112304688,40.1966552734375,23.47678565979004,17.260066986083984,39.7524299621582,23.354087829589844,16.190032958984375,39.54500198364258,24.714025497436523,20.926301956176758,40.475364685058594,23.770326614379883,19.162012100219727,39.44943618774414,23.437889099121094,20.497156143188477,39.485694885253906,23.83782196044922,21.568702697753906,40.083824157714844,25.32355308532715,21.4024600982666,40.35300064086914,24.17975425720215,19.757007598876953,39.01972961425781,23.900005340576172,21.03506851196289,39.10436248779297,24.405176162719727,21.887645721435547,39.71603775024414,25.996524810791016,22.14920425415039,40.33702850341797,24.987627029418945,20.641260147094727,39.15507888793945,24.627126693725586,21.443498611450195,39.177608489990234,25.00681495666504,22.11676788330078,39.675392150878906,26.645437,14.606535,47.991318,27.826185,12.819955,48.403088,27.902346,12.573969,47.519375,28.569513,12.712771,48.04751,26.145937,12.964028,48.663464,25.333353,12.897227,48.253723,25.077595,13.148058,49.038296,30.693928,14.085298,50.15138,24.468443,13.985569,49.35095,27.811905,16.627356,47.954876,25.632368,16.642097,47.769547,35.63182,26.026657,51.371372,21.028313,25.880365,49.624245,32.79707,36.283787,43.08512,17.297548,37.827896,45.037544
gesture_0_left_20250324-125936.avi,2.822,21.17095947265625,26.197072982788086,41.54987716674805,22.038654327392578,24.997814178466797,41.41175842285156,22.797283172607422,23.82334327697754,42.07024383544922,22.27173614501953,22.15593147277832,41.20184326171875,22.404863357543945,21.58978271484375,41.894866943359375,21.590333938598633,21.636369705200195,41.67913818359375,21.294675827026367,19.4444522857666,40.90642166137695,21.24658966064453,18.21928596496582,40.60944747924805,21.075027465820312,17.142772674560547,40.340633392333984,20.579715728759766,21.743030548095703,41.37395095825195,20.870380401611328,20.487049102783203,40.4746208190918,21.399776458740234,21.97406768798828,40.487823486328125,21.054487228393555,22.409515380859375,39.84121322631836,19.887847900390625,22.32208251953125,41.23350143432617,20.311059951782227,21.658660888671875,40.07221221923828,20.737897872924805,22.913358688354492,40.154075622558594,20.348337173461914,23.099172592163086,39.74617004394531,19.229528427124023,22.95850944519043,40.770286560058594,19.64789390563965,22.556236267089844,39.660186767578125,20.1081485748291,23.407358169555664,39.87627410888672,19.887815475463867,23.589277267456055,39.844749450683594,25.27710723876953,25.974393844604492,41.467769622802734,24.051708221435547,24.70001983642578,40.84819030761719,23.196069717407227,22.94422149658203,40.33565902709961,22.981754302978516,21.580421447753906,39.84709930419922,22.772994995117188,20.523014068603516,39.39302062988281,24.501667022705078,21.472015380859375,41.5931396484375,24.176128387451172,19.282068252563477,41.08912658691406,23.85118865966797,17.955350875854492,40.67634201049805,23.679752349853516,16.828514099121094,40.38983917236328,25.12173843383789,21.747156143188477,41.447479248046875,24.016632080078125,19.76692771911621,40.179298400878906,23.510929107666016,20.97148895263672,39.89141082763672,23.93512535095215,22.104660034179688,40.52939224243164,25.633756637573242,22.13481330871582,41.11436462402344,24.524816513061523,20.48657989501953,39.894161224365234,24.247146606445312,21.77877426147461,39.96322250366211,24.874666213989258,22.77933120727539,40.77824401855469,26.065994262695312,22.625282287597656,40.63786697387695,25.303983688354492,21.366071701049805,39.94399642944336,24.777297973632812,21.995941162109375,39.65593338012695,25.128437042236328,22.6138858795166,40.07866668701172,26.400671,14.511442,47.53522,27.602163,12.740842,48.02451,27.783926,12.542467,47.345844,28.421118,12.667793,47.842728,25.907583,12.904383,48.212242,25.174995,12.882169,47.94467,24.923786,13.1370535,48.71983,30.486666,14.008762,49.84068,24.279848,13.983603,48.935547,27.641993,16.535345,47.648647,25.475775,16.564102,47.465046,35.424175,25.933838,51.020966,20.983803,25.849272,49.497993,33.00085,36.783344,43.563774,17.17601,37.348797,44.409576
gesture_0_left_20250324-125936.avi,2.893,21.276214599609375,26.997695922851562,41.681800842285156,22.149158477783203,25.768014907836914,41.540225982666016,22.80129051208496,24.52503204345703,41.9815673828125,22.62698745727539,23.24650764465332,41.81563949584961,22.179292678833008,22.00156021118164,41.282066345214844,21.703554153442383,22.38210105895996,41.713539123535156,21.528104782104492,20.275354385375977,41.22898483276367,21.536842346191406,19.105140686035156,41.074737548828125,21.376432418823242,18.032880783081055,40.843666076660156,20.758926391601562,22.547035217285156,41.56041717529297,20.717060089111328,20.93646812438965,39.980587005615234,21.356231689453125,22.523029327392578,40.25995635986328,21.320383071899414,23.28078842163086,40.326873779296875,19.978605270385742,23.003965377807617,41.237648010253906,20.201143264770508,22.17987823486328,39.69907760620117,20.80615997314453,23.642179489135742,40.19385528564453,20.679119110107422,24.146547317504883,40.394317626953125,19.269411087036133,23.56671714782715,40.700374603271484,19.864486694335938,23.43341064453125,40.03858184814453,20.516864776611328,24.55074119567871,40.67458724975586,20.516036987304688,25.028310775756836,41.15251541137695,24.653587341308594,26.091747283935547,40.6411247253418,23.986122131347656,25.522594451904297,40.923912048339844,23.46637725830078,24.208499908447266,41.03165817260742,23.287477493286133,22.912208557128906,40.643226623535156,22.903446197509766,21.66849708557129,40.015316009521484,24.537269592285156,22.45132064819336,41.84184265136719,24.200401306152344,20.37409782409668,41.48276901245117,23.84794044494629,18.999643325805664,41.05348205566406,23.637609481811523,17.83837127685547,40.690330505371094,25.0789852142334,22.51819610595703,41.445125579833984,24.06197738647461,20.77285385131836,40.492652893066406,23.66484832763672,22.10951805114746,40.33359909057617,23.950986862182617,22.997926712036133,40.627254486083984,25.55264663696289,22.840980529785156,41.04050064086914,24.54660987854004,21.42864418029785,40.104759216308594,24.2545108795166,22.731828689575195,40.0987548828125,24.556533813476562,23.373414993286133,40.293453216552734,25.976716995239258,23.352672576904297,40.60211181640625,24.873273849487305,21.940256118774414,39.494598388671875,24.64777946472168,22.91038703918457,39.6483039855957,24.964147567749023,23.518186569213867,39.962589263916016,26.244335,14.478719,47.270405,27.44836,12.705108,47.781403,27.743525,12.562265,47.316605,28.40793,12.696521,47.87683,25.7266,12.850448,47.87305,25.05472,12.85837,47.711693,24.794607,13.098919,48.45577,30.589762,14.0939455,50.064144,24.254389,14.004819,48.881397,27.596907,16.5343,47.592583,25.42891,16.563417,47.398445,35.50642,26.166365,51.129864,20.850494,25.79407,49.251713,33.19025,37.17544,43.786835,17.306929,37.892,44.83617
gesture_0_left_20250324-125936.avi,2.938,21.63772964477539,28.445039749145508,42.52482604980469,22.309343338012695,26.956815719604492,41.98261260986328,22.59673309326172,25.253843307495117,41.65130615234375,22.15107536315918,23.700592041015625,40.9381217956543,21.856637954711914,22.622541427612305,40.70811080932617,21.51556968688965,23.15654182434082,41.5369873046875,21.34716796875,21.0128231048584,41.00335693359375,21.446491241455078,19.907676696777344,40.965415954589844,21.36198616027832,18.885873794555664,40.801246643066406,20.633773803710938,23.456972122192383,41.52409362792969,20.587305068969727,21.774259567260742,39.851898193359375,21.3973331451416,23.601037979125977,40.44193649291992,21.649269104003906,24.758554458618164,41.112632751464844,19.849323272705078,23.912532806396484,41.137054443359375,20.14303970336914,23.10188865661621,39.80261993408203,20.76822853088379,24.573619842529297,40.293087005615234,20.80811309814453,25.316015243530273,40.87614059448242,19.15694236755371,24.472715377807617,40.552467346191406,19.511638641357422,23.978351593017578,39.370208740234375,20.19508171081543,25.118450164794922,40.08444595336914,20.315044403076172,25.78562355041504,40.877159118652344,25.121915817260742,27.64995765686035,41.3168830871582,24.38776206970215,27.008054733276367,41.5286865234375,23.543840408325195,25.33222007751465,41.14139938354492,23.452430725097656,24.15997886657715,40.952613830566406,23.32646369934082,23.263561248779297,40.864688873291016,24.39609146118164,23.339725494384766,41.56150817871094,24.248868942260742,21.44287109375,41.595664978027344,23.996862411499023,20.19965934753418,41.435302734375,23.759262084960938,19.059524536132812,41.12541961669922,24.929452896118164,23.433589935302734,41.16661834716797,24.118215560913086,21.935190200805664,40.643402099609375,23.95464515686035,23.566213607788086,40.86684036254883,24.401031494140625,24.55539321899414,41.34027862548828,25.48776626586914,23.828516006469727,40.88264083862305,24.305566787719727,22.327970504760742,39.7031135559082,24.252700805664062,23.876384735107422,40.109527587890625,24.94887924194336,24.795068740844727,40.91188430786133,26.14067840576172,24.56022071838379,40.826377868652344,24.96700096130371,23.12503433227539,39.58979034423828,24.84474754333496,24.20466423034668,39.97313690185547,25.42961883544922,24.985946655273438,40.70973587036133,26.274479,14.571087,47.408943,27.379183,12.730946,47.75467,27.767967,12.627272,47.444878,28.373537,12.733025,47.89417,25.645996,12.864122,47.777378,25.036354,12.894603,47.726933,24.776608,13.129749,48.464943,30.459332,14.057507,49.89353,24.209326,14.009472,48.788567,27.65265,16.63269,47.75339,25.51656,16.71138,47.66642,35.47723,26.198233,51.063705,21.03777,26.183475,49.91382,33.366398,37.431297,43.971474,17.301434,38.19536,44.899704
gesture_0_left_20250324-125936.avi,3.002,20.230304718017578,28.74066162109375,40.413330078125,20.800899505615234,27.289806365966797,39.76420211791992,21.12458038330078,25.707916259765625,39.511444091796875,20.91514015197754,24.44140625,39.207763671875,20.621797561645508,23.307296752929688,38.87641143798828,20.416044235229492,23.98316192626953,40.089942932128906,20.487022399902344,22.18792724609375,39.98775863647461,20.390165328979492,20.8903865814209,39.43509292602539,20.18889617919922,19.728439331054688,38.926368713378906,19.31465721130371,23.900423049926758,39.52078628540039,19.85984992980957,23.145790100097656,39.140106201171875,20.11481285095215,24.274553298950195,38.65568542480469,19.814342498779297,24.667579650878906,38.10536193847656,18.45733642578125,24.203815460205078,38.90266418457031,18.999549865722656,23.826587677001953,38.1089973449707,19.504364013671875,25.1403865814209,38.40330123901367,19.27342987060547,25.43226432800293,38.29117965698242,17.80558204650879,24.752460479736328,38.34777069091797,18.476938247680664,24.75763511657715,37.94464111328125,19.013397216796875,25.709991455078125,38.34722900390625,18.784873962402344,25.815019607543945,38.25898742675781,30.360322952270508,35.55089569091797,49.6734619140625,28.08563995361328,33.16108703613281,47.62264633178711,27.290306091308594,31.690032958984375,47.57292175292969,26.841035842895508,30.06179428100586,46.845977783203125,26.571823120117188,28.752290725708008,46.33680725097656,27.981735229492188,28.94394302368164,47.555015563964844,27.380863189697266,26.4849796295166,46.928916931152344,26.974647521972656,25.011343002319336,46.52225875854492,26.4871768951416,23.62457275390625,45.822906494140625,28.927061080932617,29.285472869873047,47.654781341552734,27.53941535949707,27.23708152770996,46.27716827392578,27.287656784057617,28.775043487548828,46.279117584228516,27.505128860473633,29.80901527404785,46.433807373046875,29.63524627685547,29.778095245361328,47.42753219604492,28.006702423095703,27.93906021118164,45.65513610839844,28.160205841064453,29.80577278137207,46.391387939453125,28.58863639831543,30.719158172607422,46.82461929321289,30.041976928710938,30.25477409362793,46.77375411987305,29.010618209838867,29.03074073791504,45.882728576660156,29.03497314453125,30.312103271484375,46.51782989501953,29.392093658447266,31.01365089416504,46.965763092041016,26.106789,14.560881,47.130814,27.114977,12.679153,47.36354,27.601398,12.615882,47.227432,28.166275,12.701314,47.59634,25.471058,12.837715,47.484665,24.987768,12.92829,47.674793,24.743252,13.167153,48.429398,30.302876,14.03353,49.698715,24.200508,14.064139,48.778538,27.560995,16.68372,47.64914,25.457306,16.85208,47.629654,35.824455,26.585285,51.608723,21.256926,26.742226,50.753204,34.79988,39.19654,45.851032,16.989752,38.151054,44.407036
gesture_0_left_20250324-125936.avi,3.077,19.218276977539062,28.795913696289062,38.97990036010742,19.558490753173828,27.23977279663086,37.978824615478516,19.85073471069336,25.807531356811523,37.73911666870117,19.502273559570312,24.487314224243164,37.20338439941406,19.145830154418945,23.4243221282959,36.77805709838867,19.353315353393555,24.483238220214844,38.578861236572266,19.247394561767578,22.5786075592041,38.20109558105469,19.17768096923828,21.349924087524414,37.77190017700195,19.118946075439453,20.41688346862793,37.566837310791016,18.548368453979492,24.686382293701172,38.550479888916016,18.10405921936035,22.68571662902832,36.27645492553711,18.51722526550293,23.849172592163086,36.248722076416016,18.824125289916992,25.075345993041992,36.948604583740234,17.89263153076172,25.235258102416992,38.4114875793457,17.581104278564453,23.738256454467773,36.05094909667969,18.107284545898438,24.965822219848633,36.3737678527832,18.329530715942383,25.86969566345215,37.07606506347656,17.253408432006836,25.793502807617188,37.951019287109375,17.056461334228516,24.564212799072266,35.81785583496094,17.466899871826172,25.291486740112305,35.96762466430664,17.584346771240234,25.87925910949707,36.523895263671875,31.31624984741211,37.39482879638672,50.389495849609375,30.628870010375977,37.05366897583008,51.04103088378906,29.762252807617188,35.50947189331055,50.802406311035156,29.366724014282227,33.9941520690918,50.11442947387695,29.473684310913086,33.15326690673828,50.25067138671875,30.7368106842041,32.81158447265625,51.21629333496094,29.899490356445312,30.145627975463867,50.31245040893555,29.396392822265625,28.616960525512695,49.891239166259766,29.013851165771484,27.308454513549805,49.4667854309082,31.614856719970703,32.99628448486328,51.096092224121094,30.327457427978516,31.181730270385742,50.053802490234375,29.957820892333984,32.793888092041016,49.8852424621582,30.118350982666016,33.58721160888672,49.772987365722656,32.380653381347656,33.553348541259766,50.8781623840332,30.854156494140625,31.90019416809082,49.370323181152344,30.624313354492188,33.48080825805664,49.49409866333008,30.82381820678711,34.008358001708984,49.40999984741211,33.004302978515625,34.338626861572266,50.533409118652344,31.625362396240234,32.748291015625,49.09467315673828,31.505897521972656,34.000457763671875,49.58980941772461,31.821025848388672,34.6622428894043,49.93783187866211,26.219965,14.632157,47.417057,27.146397,12.698865,47.490017,27.680525,12.6572895,47.437515,28.122791,12.67936,47.56779,25.560282,12.87621,47.749336,25.187935,13.036886,48.18327,24.913807,13.264904,48.884907,30.12745,13.962301,49.45272,24.262306,14.108181,48.95564,27.7025,16.78082,47.987354,25.676317,17.050419,48.2326,36.00793,26.821913,51.89437,21.484232,27.26252,51.633263,36.83057,41.613895,48.447113,16.592388,37.852783,43.803944
gesture_0_left_20250324-125936.avi,3.132,17.16585350036621,27.683961868286133,35.856754302978516,17.893972396850586,26.985790252685547,35.88240432739258,18.58994483947754,26.251346588134766,36.4712028503418,18.277629852294922,25.04389190673828,36.08039093017578,17.4266357421875,23.392614364624023,34.6909294128418,18.17472267150879,24.952856063842773,37.252071380615234,17.965660095214844,22.943309783935547,36.64427947998047,17.764503479003906,21.64381980895996,36.00150680541992,17.33563232421875,20.32594871520996,35.10750961303711,17.33437156677246,25.0223388671875,37.11566162109375,16.50675392150879,22.486909866333008,34.09751510620117,16.76123046875,23.497543334960938,33.9063720703125,16.817777633666992,24.274904251098633,34.067665100097656,16.564393997192383,25.307737350463867,36.70087432861328,15.926737785339355,23.42980194091797,33.66318893432617,16.541677474975586,24.949678421020508,34.469635009765625,16.848220825195312,25.955121994018555,35.433467864990234,15.892173767089844,25.727834701538086,36.1811408996582,15.336141586303711,23.98316764831543,33.290809631347656,15.780011177062988,24.909807205200195,33.71502685546875,15.997994422912598,25.64461326599121,34.523521423339844,32.29277038574219,38.83082962036133,50.241737365722656,31.303794860839844,37.99694061279297,50.23973846435547,30.993623733520508,37.196434020996094,50.98307800292969,31.440689086914062,36.67596435546875,51.776004791259766,32.28974533081055,36.62412643432617,52.96644973754883,33.27702331542969,36.0854377746582,53.77320861816406,32.99558639526367,33.997562408447266,53.811214447021484,32.693992614746094,32.53660583496094,53.68540954589844,32.62046432495117,31.44112777709961,53.792720794677734,34.60799789428711,36.640071868896484,54.221622467041016,33.723697662353516,35.31953811645508,53.80121994018555,32.298789978027344,35.713478088378906,51.84562301635742,31.90762710571289,35.832523345947266,50.884822845458984,35.5749397277832,37.400291442871094,54.18674850463867,33.855655670166016,35.572998046875,52.29693603515625,33.0369987487793,36.4981689453125,51.559268951416016,33.31010437011719,37.08038330078125,51.76192092895508,36.220096588134766,38.18885803222656,53.72633361816406,34.521629333496094,36.34455108642578,51.777061462402344,33.92674255371094,37.14075469970703,51.527191162109375,34.32749938964844,37.88436508178711,52.082244873046875,26.37373,14.696761,47.770412,27.285028,12.739253,47.811974,27.821331,12.704093,47.754444,28.191792,12.700758,47.745415,25.714897,12.90817,48.111378,25.331068,13.07403,48.529915,25.040514,13.308429,49.204205,30.159033,13.997565,49.593246,24.329397,14.164876,49.130543,27.889437,16.888704,48.395767,25.923681,17.218035,48.831764,36.01065,26.87548,51.893604,21.632551,27.54409,52.151535,37.225098,42.010193,48.828403,16.676456,38.663666,44.644295
