gesture,time,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56
gesture_0_left_20250324-130111.avi,2.671,26.016803741455078,28.74965476989746,42.958534240722656,26.610624313354492,27.210590362548828,42.553409576416016,26.657190322875977,25.381855010986328,41.962188720703125,26.224397659301758,23.842411041259766,41.346580505371094,25.78400993347168,22.687915802001953,41.01713943481445,26.271547317504883,24.285356521606445,43.29277420043945,26.046709060668945,22.64360809326172,42.85527801513672,25.74734115600586,21.343341827392578,42.27381896972656,25.450668334960938,20.18117904663086,41.67812728881836,25.35224723815918,24.3461856842041,43.03797149658203,25.44916343688965,23.127548217773438,41.99052810668945,25.769901275634766,24.0490665435791,41.50188446044922,26.065303802490234,25.064428329467773,41.44684600830078,24.50002670288086,24.658191680908203,42.6347541809082,24.948490142822266,24.03077507019043,41.8859748840332,25.325565338134766,25.034351348876953,41.56248474121094,25.58574867248535,25.93059730529785,41.534664154052734,23.710474014282227,25.193679809570312,42.158897399902344,24.089645385742188,24.54621124267578,41.40968322753906,24.6716251373291,25.325157165527344,41.38783264160156,25.020339965820312,26.05180549621582,41.505226135253906,34.85507583618164,26.410329818725586,41.23367691040039,34.43547058105469,25.831031799316406,41.73790740966797,33.53126525878906,24.114540100097656,41.2109260559082,33.09175109863281,22.792434692382812,40.639259338378906,32.423248291015625,21.40363883972168,39.51689529418945,34.23032760620117,22.034534454345703,40.953392028808594,34.096031188964844,20.131271362304688,40.608734130859375,34.090206146240234,19.023509979248047,40.49174499511719,34.07328414916992,18.036062240600586,40.28825759887695,34.55229568481445,22.135671615600586,40.46949005126953,33.47095489501953,20.254512786865234,39.26469802856445,33.43820571899414,21.7259578704834,39.88184356689453,33.8652458190918,23.050119400024414,40.65152359008789,35.02275085449219,22.592788696289062,40.23271179199219,34.22169876098633,21.11452293395996,39.33799743652344,34.071041107177734,22.47361946105957,39.81625747680664,34.292320251464844,23.539966583251953,40.27982711791992,35.69486618041992,23.3851318359375,40.25505065917969,35.030235290527344,21.927143096923828,39.39514923095703,34.66732406616211,22.57478141784668,39.53746032714844,34.6971549987793,23.245086669921875,39.80413055419922,35.432854,15.558596,49.518436,37.60054,14.165401,51.625824,37.415653,13.871553,50.56692,38.94553,14.247086,51.98889,35.88316,14.263839,51.706486,34.79097,14.117938,51.004166,34.441788,14.310771,51.486866,41.59929,15.773026,54.69416,32.9853,14.991588,50.505463,36.225067,17.50894,49.089115,35.001728,18.156254,50.350914,43.60057,26.771963,51.06922,30.216293,27.481396,51.701847,49.080486,45.858177,53.25187,26.489445,43.29949,50.277905
gesture_0_left_20250324-130111.avi,2.737,26.186363220214844,27.383926391601562,42.64957046508789,26.98929786682129,25.952714920043945,42.637821197509766,27.309839248657227,24.420734405517578,42.601680755615234,27.10635757446289,23.01726722717285,42.34523010253906,26.4940128326416,21.58786392211914,41.61110305786133,26.3021183013916,22.684133529663086,42.781856536865234,26.430320739746094,21.332569122314453,42.93522644042969,26.25315284729004,20.071975708007812,42.5004997253418,26.117013931274414,18.984054565429688,42.15635681152344,25.407272338867188,22.722457885742188,42.498619079589844,25.599315643310547,21.55792808532715,41.63832473754883,26.11157989501953,22.594945907592773,41.458457946777344,26.526140213012695,23.73196029663086,41.63063049316406,24.590152740478516,23.03683853149414,42.10435485839844,24.781702041625977,22.076269149780273,40.88261032104492,25.4029483795166,23.295289993286133,40.996482849121094,25.78858757019043,24.35259437561035,41.210693359375,23.911500930786133,23.674667358398438,41.802303314208984,24.261859893798828,22.92108154296875,41.01210021972656,24.96734046936035,23.785846710205078,41.19550323486328,25.437314987182617,24.66770362854004,41.51660919189453,35.73105239868164,26.089405059814453,42.685585021972656,34.38522720336914,24.857606887817383,42.00736618041992,33.586143493652344,23.18364906311035,41.64079284667969,32.58075714111328,21.42059898376465,40.32440948486328,32.28638458251953,20.282548904418945,39.79629135131836,34.21442413330078,21.07078742980957,41.38117218017578,34.033451080322266,19.19173812866211,41.02218246459961,33.90279769897461,18.02168846130371,40.77776336669922,33.92753982543945,17.081802368164062,40.64472579956055,34.59797668457031,21.160341262817383,40.956565856933594,34.10024642944336,19.705718994140625,40.59626007080078,33.360931396484375,20.746179580688477,40.267555236816406,32.91073226928711,21.416040420532227,39.812862396240234,35.07770919799805,21.53558921813965,40.677001953125,34.53480911254883,20.267635345458984,40.201805114746094,34.05016326904297,21.42047882080078,40.243438720703125,33.87176513671875,22.153764724731445,40.12837219238281,35.759483337402344,22.210102081298828,40.62699508666992,35.20574951171875,20.856609344482422,40.009056091308594,34.74345016479492,21.508255004882812,40.05509567260742,34.53397750854492,22.052169799804688,39.99894332885742,35.362595,15.576228,49.404285,37.5101,14.203011,51.464134,37.260517,13.884125,50.314304,38.72847,14.246807,51.667507,35.808613,14.327676,51.552776,34.779808,14.213533,50.931854,34.478523,14.43751,51.47744,41.50205,15.883579,54.474106,32.904163,15.114112,50.30199,36.241238,17.549486,49.070686,34.952145,18.177704,50.2377,43.18396,26.528934,50.603657,29.865305,26.825357,50.548874,48.05252,44.473755,52.004772,26.10816,42.221245,49.40824
gesture_0_left_20250324-130111.avi,2.808,26.561447143554688,26.217302322387695,42.68484878540039,27.541996002197266,24.998580932617188,42.965511322021484,28.109054565429688,23.66979217529297,43.34811782836914,27.872751235961914,22.255422592163086,43.06806564331055,27.328739166259766,20.8222599029541,42.393733978271484,27.291913986206055,22.13819694519043,43.918697357177734,27.208078384399414,20.493539810180664,43.72982406616211,27.036224365234375,19.19397735595703,43.26805877685547,26.826627731323242,18.02252197265625,42.77714920043945,26.51373863220215,22.343341827392578,43.859134674072266,25.984691619873047,20.396120071411133,41.76396942138672,26.568456649780273,21.482892990112305,41.71424865722656,27.162418365478516,22.7741641998291,42.23545837402344,25.712377548217773,22.687761306762695,43.5136833190918,25.372922897338867,21.151172637939453,41.34524154663086,25.981325149536133,22.365697860717773,41.43231964111328,26.399972915649414,23.475841522216797,41.77116394042969,24.924711227416992,23.203527450561523,43.02012634277344,24.738811492919922,21.883087158203125,41.22395324707031,25.36734962463379,22.622896194458008,41.20490264892578,25.840251922607422,23.470975875854492,41.51860427856445,35.52861785888672,25.26207733154297,42.756038665771484,34.32598114013672,24.041833877563477,42.29031753540039,33.5177116394043,22.307327270507812,41.888702392578125,33.12004470825195,20.934192657470703,41.41053771972656,32.672542572021484,19.60845375061035,40.64101028442383,34.392295837402344,20.411069869995117,41.962894439697266,34.445960998535156,18.58348846435547,41.93938446044922,34.288848876953125,17.39128875732422,41.70060348510742,34.327491760253906,16.410587310791016,41.60078811645508,34.893768310546875,20.579967498779297,41.71308517456055,34.070152282714844,18.769180297851562,40.88117599487305,33.268272399902344,19.7410831451416,40.46709442138672,33.1965446472168,20.70819854736328,40.53628158569336,35.43571853637695,20.99179458618164,41.5184326171875,34.69492721557617,19.44314193725586,40.73500061035156,34.13741683959961,20.53429412841797,40.68169403076172,34.13050079345703,21.426828384399414,40.81313705444336,36.220333099365234,21.702348709106445,41.57560729980469,35.684452056884766,20.217668533325195,40.896575927734375,34.99755096435547,20.655109405517578,40.659053802490234,34.47684860229492,21.0186824798584,40.255489349365234,35.249332,15.572639,49.267876,37.42574,14.226856,51.35424,37.175114,13.913903,50.201775,38.529537,14.244092,51.39737,35.70097,14.346262,51.399506,34.713665,14.252455,50.83116,34.487843,14.5110855,51.484394,41.29248,15.940922,54.155865,32.96462,15.229599,50.35593,36.20989,17.562412,49.031338,34.802677,18.110146,50.015736,42.483784,26.143246,49.915714,30.091112,26.849619,50.764072,47.06031,42.96565,50.88548,25.642448,40.887875,48.362755
gesture_0_left_20250324-130111.avi,2.87,26.861282348632812,25.19605255126953,42.702110290527344,27.88461685180664,24.14510726928711,43.03200149536133,28.504011154174805,22.845552444458008,43.496707916259766,28.221872329711914,21.343177795410156,43.123008728027344,27.806093215942383,19.912883758544922,42.51016616821289,27.900924682617188,21.421161651611328,44.36087417602539,27.79789924621582,19.653064727783203,44.05219650268555,27.64030647277832,18.38378143310547,43.53147888183594,27.437259674072266,17.226360321044922,42.987213134765625,27.079200744628906,21.58810806274414,44.227760314941406,26.751922607421875,19.783662796020508,42.442840576171875,27.128692626953125,20.708999633789062,42.025638580322266,27.54063606262207,21.82535743713379,42.23978042602539,26.257572174072266,21.921022415161133,43.83320236206055,26.154085159301758,20.54991340637207,42.107967376708984,26.711023330688477,21.690338134765625,42.03997802734375,27.133747100830078,22.79236602783203,42.341190338134766,25.453868865966797,22.440412521362305,43.308170318603516,25.45184898376465,21.29469108581543,41.84292984008789,26.074657440185547,22.006301879882812,41.80051040649414,26.560319900512695,22.86278533935547,42.128170013427734,35.1800651550293,24.449419021606445,42.53974151611328,34.06644058227539,23.259334564208984,42.214420318603516,33.47316360473633,21.660568237304688,42.07553482055664,33.10292434692383,20.28382682800293,41.5704345703125,32.88620376586914,19.082765579223633,41.17002868652344,34.88401794433594,20.122940063476562,42.84771728515625,34.922096252441406,18.19207000732422,42.818241119384766,34.68938064575195,16.938215255737305,42.4932975769043,34.55590057373047,15.859410285949707,42.19097900390625,35.11058807373047,20.11260414123535,42.253631591796875,34.34446716308594,18.233877182006836,41.460941314697266,33.51054382324219,19.101337432861328,41.03575897216797,33.301822662353516,20.07393455505371,41.01950454711914,35.45181655883789,20.41074562072754,41.8226432800293,34.6434326171875,18.71152114868164,40.927188873291016,34.0112190246582,19.661762237548828,40.7861328125,33.94765853881836,20.626712799072266,40.93503189086914,36.09580993652344,21.02878761291504,41.707420349121094,35.75475311279297,19.539459228515625,41.2006950378418,35.04199981689453,19.791852951049805,40.91881561279297,34.52668380737305,20.22354507446289,40.63453674316406,35.209724,15.571242,49.235428,37.481262,14.277919,51.45326,37.249657,13.968752,50.32515,38.547817,14.278595,51.438663,35.710785,14.40111,51.43879,34.757965,14.327188,50.921913,34.5761,14.609977,51.63957,41.322296,16.027649,54.165794,33.211334,15.402914,50.735138,36.27284,17.595936,49.129707,34.679073,18.040833,49.84283,41.72172,25.61304,49.050945,30.489475,27.010847,51.23185,46.30172,41.837265,50.031223,25.342485,39.87604,47.590744
gesture_0_left_20250324-130111.avi,2.94,27.468578338623047,24.805156707763672,43.156219482421875,28.36890983581543,23.737361907958984,43.323909759521484,28.844545364379883,22.255002975463867,43.5899543762207,28.737319946289062,20.872495651245117,43.50955581665039,28.44231605529785,19.565221786499023,43.10321044921875,28.27777099609375,20.88805389404297,44.322872161865234,28.136096954345703,18.95142364501953,43.971702575683594,28.222150802612305,17.804506301879883,43.80417251586914,28.268375396728516,16.80162811279297,43.671817779541016,27.73134422302246,21.277517318725586,44.59059143066406,27.13271141052246,19.214061737060547,42.52240753173828,27.422218322753906,20.071640014648438,41.94712829589844,27.687274932861328,21.084089279174805,41.96600341796875,27.00140380859375,21.67911720275879,44.352935791015625,26.642629623413086,19.985445022583008,42.42317199707031,27.0826416015625,21.028589248657227,42.10499954223633,27.184846878051758,21.88984489440918,41.87851333618164,26.139530181884766,22.16517448425293,43.78397750854492,25.889442443847656,20.688934326171875,42.05022048950195,26.354530334472656,21.271486282348633,41.74607467651367,26.520429611206055,21.896554946899414,41.56687927246094,34.80632019042969,23.760366439819336,42.27557373046875,34.04387664794922,22.786897659301758,42.40746307373047,33.682518005371094,21.300687789916992,42.52619934082031,33.33351135253906,19.8824405670166,42.054420471191406,33.3532600402832,18.80510139465332,41.98131561279297,35.00472640991211,19.793188095092773,43.18349838256836,35.35413360595703,17.97183609008789,43.5247917175293,35.03612518310547,16.662635803222656,43.13307571411133,34.769569396972656,15.51895523071289,42.684635162353516,35.17687225341797,19.761857986450195,42.54145812988281,34.472434997558594,17.80929183959961,41.7955207824707,33.619178771972656,18.672550201416016,41.376346588134766,33.470088958740234,19.72113800048828,41.42886734008789,35.42518997192383,20.002958297729492,42.015480041503906,34.79457473754883,18.354684829711914,41.31639099121094,34.076629638671875,19.229976654052734,41.049217224121094,34.0657958984375,20.222347259521484,41.22270202636719,35.91252136230469,20.515390396118164,41.71814727783203,35.59345245361328,18.987470626831055,41.20476531982422,34.93159103393555,19.268014907836914,40.991119384765625,34.72216033935547,19.93121337890625,41.09312057495117,35.230076,15.585215,49.275867,37.517742,14.302326,51.508022,37.26488,13.981219,50.354645,38.488815,14.262844,51.367153,35.768993,14.450416,51.50281,34.78779,14.368496,50.93724,34.56391,14.634816,51.57999,41.274193,16.031368,54.088406,33.31186,15.470781,50.8554,36.30261,17.591852,49.158127,34.604725,17.974854,49.699894,41.239628,25.126907,48.535156,30.076466,26.386274,50.224106,46.144512,41.3379,49.925053,25.49801,39.585052,47.65426
gesture_0_left_20250324-130111.avi,3.009,28.194232940673828,25.21117401123047,44.20875930786133,29.269010543823242,24.266984939575195,44.652427673339844,29.79192352294922,22.7707462310791,44.92781066894531,29.647300720214844,21.347387313842773,44.75965881347656,29.63653564453125,20.239091873168945,44.830074310302734,29.298717498779297,21.43596649169922,45.8768196105957,29.34072494506836,19.573591232299805,45.80385971069336,29.33746910095215,18.35485076904297,45.50552749633789,29.24239158630371,17.23554039001465,45.12407684326172,28.56167984008789,21.70130729675293,45.840728759765625,27.994401931762695,19.56585693359375,43.760589599609375,28.29153823852539,20.413761138916016,43.158607482910156,28.720306396484375,21.553504943847656,43.4082145690918,27.7314395904541,22.056243896484375,45.438453674316406,27.605928421020508,20.57066535949707,43.85948181152344,28.098283767700195,21.683629989624023,43.607357025146484,28.49026107788086,22.789457321166992,43.8620719909668,26.77199935913086,22.451908111572266,44.679447174072266,26.944795608520508,21.347763061523438,43.69412612915039,27.41851043701172,21.982437133789062,43.37999725341797,27.76131820678711,22.805368423461914,43.521793365478516,34.183467864990234,23.230796813964844,41.512847900390625,33.32695388793945,22.245849609375,41.47092819213867,32.81991195678711,20.63330841064453,41.41151809692383,32.43670654296875,19.182321548461914,40.873565673828125,32.54515838623047,18.20150375366211,40.915592193603516,34.2010383605957,19.276329040527344,42.24583435058594,34.56431579589844,17.49228286743164,42.61971664428711,34.0970573425293,16.12168312072754,42.002357482910156,33.75410842895508,14.957555770874023,41.41484069824219,34.25160598754883,19.16278648376465,41.4465217590332,33.323429107666016,17.13533592224121,40.407527923583984,32.70440673828125,18.10744285583496,40.266815185546875,32.90918731689453,19.35394287109375,40.77078628540039,34.3984489440918,19.32282257080078,40.79757308959961,33.77559280395508,17.726411819458008,40.1071891784668,33.26715850830078,18.67074203491211,40.08134078979492,33.49041748046875,19.761962890625,40.54573059082031,34.8001823425293,19.759729385375977,40.406822204589844,34.33933639526367,18.1788272857666,39.69752883911133,33.8398323059082,18.556737899780273,39.66103744506836,33.8315544128418,19.342771530151367,40.005008697509766,35.30108,15.630059,49.37792,37.58798,14.37179,51.599705,37.314373,14.041131,50.421047,38.47314,14.308958,51.348785,35.78757,14.487503,51.49724,34.830063,14.413822,50.966644,34.620995,14.68618,51.62874,41.279575,16.10511,54.08429,33.37693,15.511423,50.926167,36.399464,17.634445,49.281017,34.55099,17.938438,49.60141,41.5178,25.263493,48.954178,30.25365,26.50845,50.49062,45.61146,40.807262,49.419064,25.749083,39.606136,47.947304
gesture_0_left_20250324-130111.avi,3.076,28.73282241821289,25.215438842773438,44.70351028442383,29.625568389892578,24.1238956451416,44.84125900268555,30.259735107421875,22.642885208129883,45.31690979003906,30.162919998168945,21.212629318237305,45.26457214355469,29.9943904876709,19.9250431060791,44.991580963134766,29.34320068359375,21.045808792114258,45.60995864868164,29.597980499267578,19.374723434448242,45.89789962768555,29.445751190185547,18.040678024291992,45.26664733886719,29.335153579711914,16.91403579711914,44.80308532714844,28.669666290283203,21.34700584411621,45.65929412841797,28.736719131469727,19.74208641052246,44.6829948425293,29.105497360229492,20.65488052368164,44.13092041015625,29.3588809967041,21.660537719726562,44.079551696777344,27.89505958557129,21.71918487548828,45.31704330444336,28.113555908203125,20.550262451171875,44.300270080566406,28.615882873535156,21.68642234802246,44.05402755737305,28.835424423217773,22.66240882873535,44.069435119628906,27.00345230102539,22.157089233398438,44.67108917236328,27.12847900390625,21.032114028930664,43.53820037841797,27.863229751586914,21.93207359313965,43.72871398925781,28.33879280090332,22.92461395263672,44.19847106933594,33.790443420410156,22.878625869750977,41.19831848144531,33.22142791748047,22.122461318969727,41.51764678955078,32.842498779296875,20.573776245117188,41.610435485839844,32.61916732788086,19.17400550842285,41.272064208984375,33.02149200439453,18.32017707824707,41.719444274902344,34.15526580810547,19.125774383544922,42.31118392944336,34.718875885009766,17.436891555786133,42.94973373413086,34.42704391479492,16.166179656982422,42.5867919921875,34.31597137451172,15.098220825195312,42.311561584472656,34.245750427246094,19.03175163269043,41.58240509033203,33.73045349121094,17.148700714111328,41.05419921875,32.85956954956055,17.98044776916504,40.61399841308594,32.880123138427734,19.104080200195312,40.880306243896484,34.4825439453125,19.246000289916992,41.069496154785156,34.04353332519531,17.69578742980957,40.60844802856445,33.22299575805664,18.507240295410156,40.207786560058594,33.32444381713867,19.53559684753418,40.5180778503418,35.02273178100586,19.765239715576172,40.86872100830078,34.82073211669922,18.316219329833984,40.49151611328125,34.08531188964844,18.570207595825195,40.15243911743164,33.93727493286133,19.26426887512207,40.289520263671875,35.231804,15.636484,49.27703,37.406296,14.340803,51.32415,37.18545,14.021374,50.231167,38.378258,14.296945,51.212906,35.497887,14.429975,51.021034,34.624554,14.399611,50.62231,34.45601,14.697043,51.341473,40.991173,16.015825,53.66519,33.435818,15.608769,50.996128,36.42349,17.63734,49.305298,34.57419,17.97454,49.62278,41.570904,25.271078,49.03313,30.617603,26.83895,51.0462,45.40025,40.77088,49.347202,26.491304,40.561825,49.243557
gesture_0_left_20250324-130111.avi,3.168,28.50289535522461,24.715810775756836,43.91592025756836,29.21315574645996,23.51858139038086,43.75847625732422,29.81420135498047,22.025026321411133,44.19749069213867,29.41021728515625,20.364309310913086,43.565914154052734,29.35358238220215,19.166194915771484,43.44137954711914,29.086706161499023,20.58982276916504,44.785850524902344,28.982147216796875,18.64358139038086,44.36431884765625,28.92066192626953,17.391525268554688,43.873287200927734,28.888023376464844,16.340940475463867,43.522422790527344,28.510087966918945,20.934734344482422,44.96995162963867,28.350372314453125,19.155004501342773,43.447696685791016,28.67420196533203,20.007556915283203,42.87202072143555,28.836471557617188,20.91402244567871,42.69426345825195,27.795238494873047,21.349275588989258,44.7165412902832,27.4137020111084,19.694175720214844,42.525428771972656,27.891653060913086,20.768714904785156,42.27782440185547,28.186304092407227,21.75678062438965,42.41604995727539,26.89518165588379,21.768693923950195,44.01857376098633,26.541318893432617,20.24357032775879,41.92949676513672,27.186580657958984,21.02642250061035,41.962371826171875,27.674728393554688,21.959224700927734,42.407867431640625,34.749114990234375,23.67635154724121,42.68059539794922,34.00376510620117,22.737632751464844,42.81663513183594,33.6939582824707,21.18157386779785,43.02042007446289,33.37825012207031,19.686824798583984,42.52570343017578,33.24202346801758,18.51193618774414,42.24629211425781,34.89170837402344,19.60747528076172,43.526729583740234,35.352699279785156,17.82555389404297,44.0262451171875,35.176170349121094,16.553462982177734,43.7841682434082,35.15097427368164,15.492918014526367,43.610137939453125,34.97279739379883,19.503259658813477,42.75662612915039,34.37801742553711,17.52532386779785,42.096378326416016,33.543617248535156,18.33913803100586,41.70711898803711,33.35652160644531,19.384248733520508,41.752262115478516,35.234737396240234,19.731779098510742,42.238975524902344,34.64380645751953,18.081310272216797,41.585514068603516,33.886085510253906,18.908336639404297,41.27883529663086,33.81955337524414,19.88141441345215,41.417999267578125,35.75202941894531,20.239322662353516,41.97117233276367,35.63791275024414,18.76288414001465,41.66171646118164,34.92182159423828,18.997451782226562,41.37912368774414,34.56595230102539,19.619869232177734,41.338623046875,35.314255,15.687785,49.41818,37.437725,14.357815,51.378155,37.278988,14.063953,50.382175,38.43653,14.322305,51.311256,35.555237,14.464655,51.11612,34.722355,14.45577,50.79035,34.585926,14.763543,51.558296,41.024574,16.036772,53.715694,33.556393,15.660509,51.192223,36.443012,17.648516,49.337685,34.62395,18.012287,49.71485,41.911106,25.420143,49.514046,30.933949,27.147032,51.59188,46.054043,41.49435,50.314987,26.26568,39.80682,48.28552
gesture_0_left_20250324-130111.avi,3.239,28.510841369628906,24.6350040435791,43.63639831542969,29.23122787475586,23.45352554321289,43.55964660644531,29.61073875427246,21.8198299407959,43.66911697387695,29.278839111328125,20.229890823364258,43.16845703125,29.11089324951172,18.99315643310547,42.87448501586914,28.839750289916992,20.32810401916504,44.16801834106445,29.22101402282715,18.776308059692383,44.562705993652344,29.212757110595703,17.554988861083984,44.18354034423828,29.248918533325195,16.52639389038086,43.94966125488281,28.12330436706543,20.572553634643555,44.13411331176758,28.42860221862793,19.21076202392578,43.31098175048828,28.749713897705078,20.146333694458008,42.752044677734375,29.06865119934082,21.23591423034668,42.83335876464844,27.36106300354004,20.968416213989258,43.79193878173828,27.663301467895508,19.92604637145996,42.72047805786133,28.062175750732422,20.978586196899414,42.36811828613281,28.397869110107422,22.009262084960938,42.56637191772461,26.582517623901367,21.486831665039062,43.25452423095703,26.866167068481445,20.556785583496094,42.28777313232422,27.48506736755371,21.321762084960938,42.28560256958008,28.00282096862793,22.27963638305664,42.789756774902344,34.615840911865234,23.659894943237305,42.582252502441406,33.99671936035156,22.814565658569336,42.90074920654297,33.68061447143555,21.2410888671875,43.079654693603516,33.26617431640625,19.675050735473633,42.4180793762207,33.16021728515625,18.537607192993164,42.1846809387207,34.65856170654297,19.54750633239746,43.32799530029297,35.16246795654297,17.763826370239258,43.83366012573242,34.950103759765625,16.467395782470703,43.51277160644531,34.9765739440918,15.438626289367676,43.40818405151367,34.88604736328125,19.55100440979004,42.75185775756836,34.42940139770508,17.618701934814453,42.23516845703125,33.49669647216797,18.391956329345703,41.728580474853516,33.43134689331055,19.509897232055664,41.964351654052734,35.17339324951172,19.819164276123047,42.27482604980469,34.84037780761719,18.294231414794922,41.91178512573242,33.98846435546875,19.04843521118164,41.501060485839844,33.99399948120117,20.042110443115234,41.76609420776367,35.67778778076172,20.352697372436523,42.008697509765625,35.58228302001953,18.875911712646484,41.66575622558594,34.92549133300781,19.125314712524414,41.45797348022461,34.79592514038086,19.854461669921875,41.730865478515625,35.375286,15.746339,49.51321,37.48826,14.395148,51.4557,37.348392,14.108007,50.488247,38.493164,14.358486,51.402374,35.653667,14.531814,51.267216,34.841393,14.535645,50.98174,34.736366,14.854184,51.801556,41.13909,16.103212,53.88556,33.761276,15.772951,51.54052,36.520958,17.704199,49.450024,34.679768,18.057186,49.80957,42.591434,25.7969,50.42803,31.197983,27.392567,52.076214,45.32754,41.107895,49.798244,25.44957,38.115944,46.17354
gesture_0_left_20250324-130111.avi,3.313,28.592891693115234,24.710742950439453,43.58823776245117,29.40992546081543,23.616178512573242,43.69330978393555,29.84317398071289,22.038190841674805,43.92183303833008,29.466859817504883,20.403398513793945,43.3651123046875,29.180465698242188,19.078203201293945,42.894439697265625,28.924020767211914,20.39284324645996,44.22805404663086,29.204395294189453,18.806148529052734,44.47919845581055,29.18531608581543,17.571596145629883,44.11467742919922,29.09375,16.451068878173828,43.68804168701172,28.1102294921875,20.559707641601562,44.039981842041016,28.29172134399414,19.11993408203125,42.966758728027344,28.842981338500977,20.189868927001953,42.74977493286133,29.19365119934082,21.28473663330078,42.832122802734375,27.354202270507812,20.964380264282227,43.68653106689453,27.797428131103516,20.084697723388672,42.797584533691406,28.494226455688477,21.338661193847656,42.89750671386719,28.88852310180664,22.38887596130371,43.138607025146484,26.63071632385254,21.526622772216797,43.20380783081055,27.058319091796875,20.75157356262207,42.43513107299805,27.74822425842285,21.573171615600586,42.54158401489258,28.1402530670166,22.404462814331055,42.81243133544922,35.01882553100586,24.010290145874023,43.27104949951172,34.063541412353516,22.875497817993164,43.109283447265625,33.52667236328125,21.150070190429688,42.91960525512695,33.06160354614258,19.57865333557129,42.16832733154297,32.85639190673828,18.425382614135742,41.82783889770508,34.74908447265625,19.61798858642578,43.482112884521484,34.95096969604492,17.650314331054688,43.571746826171875,34.86050033569336,16.436044692993164,43.4034538269043,35.066795349121094,15.496102333068848,43.50762176513672,34.88125228881836,19.59925651550293,42.805564880371094,34.39354705810547,17.63953971862793,42.265682220458984,33.472572326660156,18.448387145996094,41.772701263427734,33.308998107910156,19.480648040771484,41.82896423339844,35.12299728393555,19.858654022216797,42.28436279296875,34.57870864868164,18.239032745361328,41.6505126953125,33.724971771240234,19.026355743408203,41.23188400268555,33.62758255004883,19.920490264892578,41.31491470336914,35.641700744628906,20.411897659301758,42.039608001708984,35.25457763671875,18.772371292114258,41.29888153076172,34.75468063354492,19.12998390197754,41.32175064086914,34.74452590942383,19.90799331665039,41.75605010986328,35.746696,15.98878,50.11376,37.868973,14.599789,52.0449,37.75608,14.3200245,51.11836,38.84378,14.544401,51.943165,35.998577,14.735542,51.827198,35.209072,14.755146,51.59975,35.038357,15.041476,52.314228,41.57155,16.334087,54.524437,34.035072,15.939641,52.021168,36.744217,17.863989,49.784622,35.002853,18.280197,50.35628,43.426186,26.2917,51.469658,31.323708,27.52978,52.300392,45.179085,41.260994,49.977936,25.628357,38.115788,46.191082
