gesture,time,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56
gesture_0_left_20250324-125533.avi,2.168,21.955421447753906,25.642858505249023,42.133216857910156,22.905181884765625,24.24049186706543,42.05071258544922,23.51327133178711,22.778106689453125,42.53630828857422,23.02001953125,21.060102462768555,41.809242248535156,22.526390075683594,19.719284057617188,41.32099533081055,22.48550033569336,21.048351287841797,42.954010009765625,22.3836669921875,19.035564422607422,42.76274490356445,22.236051559448242,17.606565475463867,42.12839889526367,21.729032516479492,16.177318572998047,41.01590347290039,21.30724334716797,20.99833106994629,42.214698791503906,21.520143508911133,19.287071228027344,40.76151657104492,22.20729637145996,20.96143341064453,40.93845748901367,21.827329635620117,21.438268661499023,40.365234375,20.465343475341797,21.354360580444336,41.61445236206055,21.025365829467773,20.446096420288086,40.34758758544922,21.6086483001709,22.06853485107422,40.75423812866211,21.067241668701172,22.282527923583984,40.24632263183594,19.73773956298828,21.868616104125977,40.90160369873047,20.434598922729492,21.450529098510742,40.054718017578125,20.948997497558594,22.560243606567383,40.46866989135742,20.491397857666016,22.68549156188965,40.19187545776367,27.478174209594727,26.851303100585938,44.5878791809082,26.605138778686523,25.957578659057617,44.8902587890625,25.79526138305664,23.93548583984375,44.482295989990234,25.65879249572754,22.49384880065918,44.208168029785156,25.187421798706055,21.040803909301758,43.54275131225586,25.95004653930664,21.080041885375977,43.32533645629883,25.855539321899414,18.803585052490234,43.1434326171875,25.63408851623535,17.49207878112793,42.934852600097656,25.471912384033203,16.27997589111328,42.634788513183594,26.522937774658203,21.263669967651367,43.075321197509766,25.74025535583496,19.329774856567383,42.42751693725586,25.815523147583008,21.3089542388916,43.3596076965332,26.281770706176758,22.64301109313965,44.031219482421875,27.29706573486328,21.843875885009766,43.17424774169922,26.5582275390625,20.19145393371582,42.563514709472656,26.661039352416992,22.106462478637695,43.49683380126953,27.276002883911133,23.316436767578125,44.31731414794922,28.141361236572266,22.664262771606445,43.329769134521484,27.567899703979492,21.048948287963867,42.68989181518555,27.383989334106445,22.094959259033203,43.17168426513672,27.919397354125977,23.138357162475586,44.048343658447266,26.768051,13.482377,46.84264,27.067945,11.345727,45.92001,27.123127,11.06786,45.06505,28.049738,11.209739,45.83192,25.994234,11.779446,46.986206,25.581966,11.941793,47.47363,24.938559,12.000929,47.382805,30.296612,12.605951,48.35059,24.57863,13.138868,48.835903,27.77804,15.366121,46.680935,26.885305,16.196934,48.934986,37.374676,25.882269,52.731544,22.901773,27.679443,53.699,36.4746,38.842373,46.729805,17.68014,37.174374,44.63116
gesture_0_left_20250324-125533.avi,2.225,21.529422760009766,26.13089370727539,41.53895950317383,22.256620407104492,24.533845901489258,41.019317626953125,22.69298553466797,22.967384338378906,41.18886947631836,22.202285766601562,21.360637664794922,40.55976486206055,22.14710807800293,20.535724639892578,40.947906494140625,21.663846969604492,21.25625228881836,41.560707092285156,21.601064682006836,19.309932708740234,41.39799118041992,21.581005096435547,18.046268463134766,41.03212356567383,21.37799835205078,16.890859603881836,40.54066467285156,20.7456111907959,21.496606826782227,41.370750427246094,20.58553695678711,19.445711135864258,39.16649627685547,21.17230987548828,21.032958984375,39.24479675292969,21.22258186340332,21.99143409729004,39.567771911621094,20.04701042175293,22.022310256958008,41.0745964050293,20.296649932861328,20.81410026550293,39.235382080078125,20.90351676940918,22.390472412109375,39.72287368774414,20.698488235473633,22.9086856842041,39.87646484375,19.462743759155273,22.70547866821289,40.6666145324707,19.929149627685547,22.01541519165039,39.429039001464844,20.422719955444336,23.03618049621582,39.75293731689453,20.12206268310547,23.26469612121582,39.71830749511719,29.304773330688477,29.352176666259766,47.15294647216797,28.004053115844727,28.083965301513672,46.752105712890625,27.131641387939453,26.07340431213379,46.39021682739258,26.840112686157227,24.464038848876953,45.83101272583008,26.20273780822754,22.824914932250977,44.71877670288086,27.95297622680664,23.635297775268555,46.508506774902344,27.601505279541016,21.071184158325195,45.906558990478516,27.27255630493164,19.631933212280273,45.53303909301758,26.905969619750977,18.20703887939453,44.89200210571289,28.60024642944336,23.88079261779785,46.28116226196289,27.51076889038086,21.721973419189453,45.1619987487793,27.649925231933594,23.898279190063477,46.18153762817383,28.102577209472656,25.28477668762207,46.783958435058594,29.408958435058594,24.500215530395508,46.340919494628906,28.12628746032715,22.383405685424805,44.82207489013672,28.201807022094727,24.3430118560791,45.62479782104492,28.789077758789062,25.48035430908203,46.31129455566406,30.265636444091797,25.31377410888672,46.38006591796875,28.808927536010742,22.98904037475586,44.29784393310547,28.84227180480957,24.275218963623047,45.0637092590332,29.59378433227539,25.430023193359375,46.20548629760742,26.746502,13.6747675,46.79156,27.151619,11.53839,46.0417,27.293013,11.315185,45.349354,28.32826,11.516666,46.30309,25.966158,11.889431,46.900414,25.599205,12.065498,47.464146,25.000383,12.13091,47.43466,30.669466,12.957882,48.916527,24.710482,13.362694,48.98755,27.994547,15.777766,47.063007,26.795414,16.379625,48.751507,36.505558,25.417116,51.295506,22.2742,26.763664,51.537914,38.62277,41.322376,49.351933,17.490477,36.928364,44.13775
gesture_0_left_20250324-125533.avi,2.281,20.620384216308594,26.322509765625,40.23152542114258,21.272340774536133,24.810077667236328,39.753440856933594,21.78769302368164,23.491222381591797,40.097816467285156,21.18425178527832,21.849193572998047,39.24600601196289,20.89155387878418,20.729135513305664,39.03315734863281,20.88954734802246,21.811521530151367,40.51417922973633,20.736616134643555,19.82097053527832,40.170528411865234,20.680429458618164,18.632749557495117,39.829402923583984,20.45728302001953,17.50473403930664,39.3477783203125,19.928863525390625,21.984968185424805,40.185062408447266,19.798429489135742,20.06414794921875,38.28182601928711,20.207006454467773,21.40064811706543,38.09263610839844,20.161602020263672,22.164310455322266,38.15176010131836,19.233718872070312,22.468395233154297,39.870460510253906,19.424325942993164,21.29167938232422,38.111995697021484,19.87163543701172,22.6192684173584,38.3071403503418,19.624900817871094,23.006784439086914,38.31224822998047,18.68351936340332,23.141149520874023,39.536468505859375,19.06593894958496,22.436622619628906,38.25083923339844,19.4715633392334,23.344470977783203,38.44550704956055,19.148231506347656,23.49713897705078,38.350624084472656,30.782045364379883,31.490379333496094,48.78740310668945,29.80919647216797,30.676673889160156,49.05409240722656,28.814987182617188,28.60287857055664,48.53750228881836,28.58993148803711,27.009321212768555,48.087318420410156,28.10186195373535,25.504173278808594,47.231258392333984,30.236251831054688,26.45831871032715,49.67873001098633,29.583423614501953,23.58675765991211,48.6239013671875,28.994098663330078,21.82232093811035,47.7610969543457,28.65556526184082,20.425636291503906,47.21153259277344,30.860410690307617,26.58893394470215,49.247291564941406,29.64200210571289,24.380935668945312,47.95987319946289,29.307147979736328,26.113725662231445,48.0137939453125,29.604354858398438,27.33502197265625,48.382354736328125,31.480560302734375,26.985925674438477,48.86822509765625,30.288843154907227,25.078889846801758,47.56515884399414,30.078554153442383,26.77286148071289,47.787376403808594,30.53352165222168,27.826587677001953,48.317630767822266,32.11917495727539,27.606000900268555,48.49884033203125,31.065105438232422,25.71800422668457,47.206363677978516,30.869407653808594,26.833547592163086,47.57643508911133,31.38196563720703,27.81887435913086,48.38066482543945,27.120157,14.038943,47.42642,27.425982,11.822092,46.49061,27.68606,11.662443,46.015053,28.775463,11.886142,47.050068,26.195213,12.141504,47.272507,25.798422,12.301543,47.781372,25.212292,12.358029,47.75142,30.668625,13.085149,48.813244,24.854198,13.578881,49.13508,28.195679,16.09271,47.38111,27.10953,16.779316,49.25008,35.43925,24.742456,49.50907,21.886223,26.24487,50.271244,39.873055,42.67491,50.596737,17.483831,37.371143,44.286846
gesture_0_left_20250324-125533.avi,2.338,20.56571388244629,29.18657112121582,42.02999496459961,21.060894012451172,27.399208068847656,41.128047943115234,21.786388397216797,26.297414779663086,41.85980224609375,21.223682403564453,24.66567039489746,41.119876861572266,20.757251739501953,23.360469818115234,40.6009635925293,20.54364013671875,24.05088233947754,41.40039825439453,20.447067260742188,22.10507583618164,41.253196716308594,20.34886932373047,20.857921600341797,40.904579162597656,20.239137649536133,19.827383041381836,40.751502990722656,19.555068969726562,24.186098098754883,41.10731887817383,19.681840896606445,22.717008590698242,39.98824691772461,20.302589416503906,24.277624130249023,40.35736846923828,20.084266662597656,24.770952224731445,40.00009536743164,18.898456573486328,24.79844856262207,41.00882339477539,18.916400909423828,23.54141616821289,38.95792770385742,19.499515533447266,25.05447006225586,39.51642990112305,19.17693519592285,25.22064781188965,39.2646598815918,18.344982147216797,25.535520553588867,40.73679733276367,18.321861267089844,24.40801239013672,38.5631103515625,18.894546508789062,25.547679901123047,39.224082946777344,18.680700302124023,25.7390079498291,39.3309211730957,27.88120460510254,28.548614501953125,41.97849655151367,27.28961944580078,28.173118591308594,42.527565002441406,26.7270450592041,26.868120193481445,42.54557418823242,26.56818389892578,25.52202033996582,42.11720275878906,26.09398651123047,23.99691390991211,41.063812255859375,27.564197540283203,24.626747131347656,42.84431076049805,27.37106704711914,22.65441131591797,42.59022521972656,26.9921875,21.180606842041016,42.10914993286133,26.731712341308594,20.04595947265625,41.696563720703125,28.043296813964844,24.62075424194336,42.38024139404297,27.212310791015625,22.845304489135742,41.40662384033203,26.931453704833984,24.294355392456055,41.44147872924805,27.251134872436523,25.34773063659668,41.938514709472656,28.453556060791016,24.84307289123535,41.8474235534668,27.911767959594727,23.523365020751953,41.17877197265625,27.620878219604492,24.84349250793457,41.24501419067383,27.93337631225586,25.73470115661621,41.723388671875,28.936216354370117,25.388168334960938,41.44932556152344,28.251615524291992,23.83181381225586,40.392601013183594,28.00042724609375,24.647708892822266,40.54765319824219,28.250686645507812,25.390464782714844,41.05467224121094,26.846981,14.088248,46.872704,27.245462,11.896966,46.12488,27.543375,11.7495775,45.726543,28.657864,11.992556,46.819756,25.98494,12.210559,46.824997,25.550108,12.341145,47.22152,24.931345,12.377473,47.090492,30.560184,13.154174,48.601833,24.58264,13.531268,48.33768,27.800785,16.088045,46.63013,26.816599,16.894514,48.61714,34.807034,24.31475,48.445946,21.860296,26.183254,50.08868,38.123035,40.419632,47.538033,18.128435,40.311546,47.27331
gesture_0_left_20250324-125533.avi,2.396,19.842714309692383,30.07673454284668,42.077667236328125,20.190832138061523,28.366514205932617,41.072509765625,20.490936279296875,26.70638084411621,40.8406982421875,19.898923873901367,25.08160400390625,40.051513671875,19.33201026916504,23.7643985748291,39.3539924621582,19.4853515625,24.728294372558594,40.61562728881836,19.389524459838867,22.840673446655273,40.55923080444336,19.458711624145508,21.804372787475586,40.618988037109375,19.41385269165039,20.873201370239258,40.6587028503418,18.769088745117188,25.211410522460938,40.9107780456543,18.75954818725586,23.686962127685547,39.84965515136719,19.133203506469727,24.939945220947266,39.676658630371094,18.971452713012695,25.478912353515625,39.379886627197266,18.23417091369629,26.04234504699707,41.186065673828125,18.260591506958008,24.955360412597656,39.63114929199219,18.849014282226562,26.464780807495117,40.151641845703125,18.666263580322266,26.793212890625,40.12289047241211,17.628767013549805,26.79429054260254,40.966007232666016,17.675254821777344,25.841529846191406,39.39020919799805,18.0909481048584,26.710567474365234,39.587013244628906,17.858633041381836,26.814973831176758,39.525123596191406,28.806928634643555,29.503604888916016,41.9515380859375,28.1767520904541,29.068845748901367,42.36631774902344,27.78923797607422,27.962873458862305,42.73546600341797,27.835140228271484,26.78110694885254,42.55543899536133,27.166025161743164,24.97273063659668,41.02434539794922,28.249610900878906,25.24750328063965,42.42682647705078,28.01348304748535,23.193218231201172,42.0894889831543,27.657554626464844,21.771451950073242,41.57124710083008,27.5720272064209,20.741418838500977,41.43119812011719,28.883127212524414,25.280075073242188,42.13447570800781,28.603612899780273,24.15071678161621,42.01116943359375,28.158958435058594,25.316205978393555,41.688804626464844,28.325830459594727,26.22026824951172,41.916542053222656,29.566797256469727,25.71102523803711,41.96916198730469,29.221298217773438,24.738460540771484,41.62932205200195,28.721139907836914,25.72357940673828,41.28192901611328,29.041526794433594,26.582181930541992,41.75489807128906,30.171987533569336,26.318038940429688,41.69891357421875,29.81637954711914,25.140079498291016,41.146575927734375,29.472726821899414,25.82050895690918,41.123374938964844,29.954730987548828,26.76671600341797,41.98379898071289,26.651505,14.063426,46.48336,27.16453,11.962245,45.95335,27.489454,11.831416,45.614876,28.633345,12.090399,46.76178,25.838863,12.22936,46.49816,25.368673,12.3298645,46.78408,24.741018,12.344585,46.605072,30.542353,13.224623,48.557777,24.447752,13.472764,47.908634,27.650305,16.097836,46.341396,26.504042,16.819336,47.954784,34.956158,24.565151,48.653587,21.762838,26.063238,49.866745,38.82559,41.31439,48.19625,17.694313,40.389725,47.011948
gesture_0_left_20250324-125533.avi,2.453,17.52006721496582,27.202775955200195,37.48625183105469,17.830799102783203,25.475421905517578,36.433067321777344,18.03586196899414,23.988868713378906,36.11283493041992,17.596269607543945,22.72713279724121,35.66610336303711,16.930837631225586,21.337005615234375,34.75444793701172,17.50503921508789,22.66376495361328,36.703086853027344,17.241641998291016,20.786684036254883,36.22444152832031,17.06396484375,19.56108283996582,35.7786865234375,16.846101760864258,18.56267547607422,35.474422454833984,16.72714614868164,22.973922729492188,36.700660705566406,16.15204620361328,20.83426856994629,34.42967224121094,16.66767692565918,22.228546142578125,34.719120025634766,16.72765350341797,23.00478744506836,34.87928009033203,16.04997444152832,23.418601989746094,36.46426010131836,15.788329124450684,22.04314613342285,34.41933059692383,16.35764503479004,23.402116775512695,34.957584381103516,16.289466857910156,23.798978805541992,35.0599250793457,15.394526481628418,23.855276107788086,35.94586181640625,15.157207489013672,22.560697555541992,33.9235954284668,15.646038055419922,23.45126724243164,34.321617126464844,15.565214157104492,23.686935424804688,34.43144989013672,36.43140411376953,37.680992126464844,53.0745849609375,35.4193229675293,36.694236755371094,53.325565338134766,35.19273376464844,35.5782356262207,54.173580169677734,35.43821716308594,34.307552337646484,54.25107955932617,35.95063400268555,33.318756103515625,54.47965621948242,35.49726867675781,32.00804901123047,53.248416900634766,35.71678161621094,29.819364547729492,53.640560150146484,35.86673355102539,28.496885299682617,53.91728210449219,36.06355285644531,27.391380310058594,54.228633880615234,36.30242156982422,32.07888412475586,52.87371826171875,36.6614875793457,31.1434383392334,53.75960922241211,35.814964294433594,32.14012145996094,52.94626998901367,35.35150909423828,32.7762336730957,52.320953369140625,37.152923583984375,32.62039566040039,52.66327667236328,37.649131774902344,32.089664459228516,53.61962890625,36.86098098754883,33.024112701416016,52.94447326660156,36.540279388427734,33.58378601074219,52.52649688720703,37.856781005859375,33.34518814086914,52.27260208129883,39.1140251159668,33.15894317626953,54.02244567871094,38.669898986816406,33.9528694152832,54.0493049621582,38.20610046386719,34.37769317626953,53.671451568603516,26.759546,14.082453,46.663292,27.191624,11.93246,45.98307,27.511803,11.804725,45.63716,28.691406,12.074141,46.84694,25.865223,12.2031,46.53615,25.42543,12.325171,46.877712,24.859526,12.368589,46.820972,30.547749,13.211636,48.550617,24.64915,13.550678,48.261196,27.82708,16.143223,46.62889,26.685553,16.87012,48.275932,35.62193,25.177845,49.57685,21.79473,26.125591,49.966732,38.583958,41.079544,47.73967,17.83523,40.955406,47.642517
gesture_0_left_20250324-125533.avi,2.509,16.46171760559082,26.840974807739258,36.60637283325195,16.88497543334961,25.60452651977539,36.07146072387695,17.050209045410156,24.114181518554688,35.70692825317383,16.444169998168945,22.745023727416992,34.892154693603516,15.899557113647461,21.674821853637695,34.32526397705078,16.443910598754883,22.877166748046875,36.198978424072266,16.04433822631836,20.848535537719727,35.39651870727539,15.69933032989502,19.43484115600586,34.535465240478516,15.390511512756348,18.382673263549805,33.995426177978516,15.817988395690918,23.429433822631836,36.501182556152344,14.811219215393066,20.721546173095703,33.409786224365234,15.261076927185059,21.748416900634766,33.46754455566406,15.755569458007812,23.070579528808594,34.50307846069336,15.310651779174805,24.196277618408203,36.69853210449219,14.23352336883545,21.466569900512695,32.731929779052734,15.008275985717773,22.97523307800293,33.66246032714844,15.678243637084961,24.510107040405273,35.39086151123047,14.81139850616455,24.966053009033203,36.62912368774414,13.76044750213623,22.182392120361328,32.55793380737305,14.441082954406738,23.27286148071289,33.32162857055664,15.12846851348877,24.729894638061523,35.12889862060547,37.870216369628906,38.189029693603516,53.23261642456055,36.84339141845703,37.11097717285156,53.39772415161133,35.726234436035156,35.009395599365234,52.72968292236328,35.78961944580078,33.532142639160156,52.379364013671875,37.70846176147461,33.911094665527344,54.55247116088867,36.41971206665039,31.96820068359375,52.412315368652344,36.843910217285156,29.956758499145508,53.040672302246094,37.087833404541016,28.653413772583008,53.333274841308594,37.316993713378906,27.496620178222656,53.609657287597656,37.59311294555664,32.36274719238281,52.58749771118164,37.263153076171875,30.716894149780273,52.16034698486328,37.348331451416016,32.39765930175781,52.66263961791992,37.64647674560547,33.68926239013672,53.23405456542969,38.834075927734375,33.2585563659668,52.94590377807617,38.42940139770508,31.835878372192383,52.31957244873047,38.37550735473633,33.2807731628418,52.66105270385742,38.53206253051758,34.236244201660156,53.01784133911133,39.84811782836914,34.287132263183594,53.02878952026367,40.082427978515625,33.154964447021484,53.063602447509766,39.746097564697266,33.995338439941406,53.16313552856445,39.781673431396484,34.8327522277832,53.540122985839844,26.697971,14.041418,46.553146,27.12392,11.906386,45.85559,27.44181,11.77815,45.508617,28.620811,12.044692,46.72506,25.826132,12.200556,46.460632,25.374727,12.319807,46.77756,24.843582,12.372467,46.785004,30.53891,13.213423,48.53316,24.714432,13.569659,48.31992,27.816973,16.110277,46.61036,26.63475,16.811228,48.183994,35.750404,25.40393,49.657562,21.8829,26.239573,50.079655,37.921326,40.38543,46.801044,18.34559,42.633255,49.537754
gesture_0_left_20250324-125533.avi,2.566,15.040166854858398,26.080516815185547,35.23151779174805,15.517949104309082,24.897584915161133,34.86008071899414,15.5872802734375,23.293903350830078,34.304100036621094,14.960906028747559,21.882701873779297,33.4769172668457,14.360452651977539,20.89883041381836,32.92174530029297,15.006333351135254,22.016361236572266,34.553199768066406,14.655318260192871,20.200620651245117,33.991943359375,14.381584167480469,18.966684341430664,33.39483642578125,14.128881454467773,18.056137084960938,33.05194091796875,14.599692344665527,22.928611755371094,35.39988708496094,13.603747367858887,20.401721954345703,32.655330657958984,13.82918643951416,21.12327003479004,32.223026275634766,14.461763381958008,22.66807746887207,33.67106246948242,14.18778133392334,23.830984115600586,35.84767150878906,13.181841850280762,21.370702743530273,32.40107345581055,13.635934829711914,22.278297424316406,32.52048873901367,14.355021476745605,23.847963333129883,34.38419723510742,13.791296005249023,24.752853393554688,36.06678771972656,12.82774543762207,22.253292083740234,32.53363800048828,13.290275573730469,22.929058074951172,32.745487213134766,13.999430656433105,24.423110961914062,34.668251037597656,37.904502868652344,36.78517150878906,51.22585678100586,36.9682502746582,35.84445571899414,51.629886627197266,35.881465911865234,33.59560775756836,50.929542541503906,36.13704299926758,32.103519439697266,50.61298370361328,37.23288345336914,31.527692794799805,51.06840133666992,37.14240264892578,31.48518943786621,51.42131805419922,37.245418548583984,29.08138084411621,51.42206573486328,37.353492736816406,27.644384384155273,51.394649505615234,37.08009338378906,26.06146240234375,50.83342361450195,38.027496337890625,31.56287384033203,51.16157150268555,37.76543426513672,29.921491622924805,50.60789489746094,37.64591598510742,31.311981201171875,50.747337341308594,37.23659896850586,32.02520751953125,50.36941146850586,39.00787353515625,32.15366744995117,51.15234375,39.12572479248047,30.879581451416016,50.999027252197266,39.14473342895508,32.29894256591797,51.39299392700195,38.699100494384766,32.88713073730469,51.00906753540039,40.13344955444336,33.19844055175781,51.42121887207031,40.55409240722656,32.025611877441406,51.531925201416016,40.419227600097656,32.93894577026367,51.822750091552734,39.73234176635742,33.266117095947266,51.25913619995117,26.71823,14.016696,46.604473,27.147223,11.879329,45.906223,27.453226,11.744246,45.53405,28.635273,12.012439,46.75705,25.88514,12.196024,46.609905,25.441326,12.313956,46.927868,24.986609,12.406379,47.093494,30.556368,13.196101,48.562523,24.999598,13.671023,48.850094,27.821716,16.085762,46.615196,26.613594,16.788227,48.159176,36.047726,25.567413,49.96249,21.897837,26.299759,50.12218,37.668636,40.092884,46.500412,18.481998,43.155308,50.1054
gesture_0_left_20250324-125533.avi,2.621,13.846744537353516,25.004487991333008,34.05433654785156,14.288740158081055,23.890216827392578,33.803993225097656,14.463375091552734,22.623798370361328,33.72179412841797,13.875041007995605,21.43572425842285,33.13743591308594,13.118596076965332,20.17413330078125,32.080448150634766,13.738734245300293,21.078039169311523,33.429412841796875,13.659594535827637,19.79580307006836,33.6765022277832,13.426259994506836,18.70945930480957,33.28759765625,13.192697525024414,17.890003204345703,33.063255310058594,13.12547779083252,21.54512596130371,33.5006103515625,12.6168851852417,20.137666702270508,32.5770263671875,12.944414138793945,20.989606857299805,32.38401412963867,13.351778030395508,21.99795150756836,32.97393035888672,12.659883499145508,22.256038665771484,33.65373992919922,12.312914848327637,21.374357223510742,32.8557014465332,12.774740219116211,22.187984466552734,32.832210540771484,13.151754379272461,22.935270309448242,33.422176361083984,12.290265083312988,23.153100967407227,33.8725471496582,12.02748966217041,22.398630142211914,33.16257095336914,12.441068649291992,22.83194351196289,33.00977325439453,12.761557579040527,23.30059051513672,33.38505172729492,37.51264190673828,34.63175582885742,49.08036422729492,36.82518768310547,33.83535385131836,49.69441223144531,36.44400405883789,32.1743278503418,49.81915283203125,37.469390869140625,31.217641830444336,50.32844543457031,37.77401351928711,29.94500160217285,49.60822296142578,37.058982849121094,29.628368377685547,49.47191619873047,36.76081085205078,27.006696701049805,48.893218994140625,36.84410095214844,25.606616973876953,48.786258697509766,36.65861511230469,24.13753318786621,48.294212341308594,37.94328689575195,29.71890640258789,49.243404388427734,38.25456619262695,28.379117965698242,49.32648468017578,38.308258056640625,29.92094612121582,49.74165725708008,37.82050323486328,30.6308650970459,49.33709716796875,38.901554107666016,30.29230308532715,49.24515151977539,39.10405349731445,28.993820190429688,49.03878402709961,38.68767547607422,30.047231674194336,48.88576889038086,38.056941986083984,30.48918914794922,48.32073974609375,39.692344665527344,31.074247360229492,49.135982513427734,40.162322998046875,29.905601501464844,49.16161346435547,39.72417449951172,30.487869262695312,49.02561950683594,39.108150482177734,30.821462631225586,48.60165023803711,26.916922,14.125654,47.051704,27.349022,11.963716,46.33802,27.56754,11.777071,45.77526,28.736769,12.036738,46.969322,26.106539,12.303773,47.133293,25.611681,12.389952,47.33356,25.216625,12.51484,47.642757,30.670967,13.240034,48.755108,25.094217,13.687251,49.033127,27.886414,16.10675,46.73993,26.736221,16.862682,48.46427,35.728333,25.142643,49.162926,22.070232,26.571646,50.63902,38.43085,40.88042,47.473034,18.576748,43.76555,50.815052
gesture_0_left_20250324-125533.avi,2.681,13.170039176940918,24.86903190612793,34.67033004760742,13.496891975402832,23.376266479492188,34.02399826049805,13.478662490844727,21.745668411254883,33.38254928588867,12.817910194396973,20.454547882080078,32.639591217041016,12.151713371276855,19.556381225585938,32.070655822753906,13.100005149841309,20.940710067749023,34.16875457763672,13.039462089538574,19.615806579589844,34.37736129760742,12.779770851135254,18.496179580688477,33.97981262207031,12.534064292907715,17.652936935424805,33.74678421020508,12.425346374511719,21.30144691467285,34.044921875,11.843709945678711,19.78702163696289,33.0452995300293,12.205628395080566,20.710622787475586,32.993202209472656,12.602985382080078,21.64331817626953,33.419254302978516,11.936199188232422,21.97379493713379,34.09918975830078,11.501287460327148,20.947694778442383,33.14751434326172,12.045812606811523,21.901824951171875,33.38983917236328,12.423589706420898,22.591779708862305,33.82351303100586,11.538386344909668,22.818464279174805,34.19820785522461,11.175010681152344,21.87598419189453,33.31459426879883,11.666607856750488,22.528535842895508,33.51168441772461,11.979795455932617,23.01773452758789,33.83562088012695,37.3849983215332,32.414306640625,47.34377670288086,36.41044235229492,31.17495346069336,47.476837158203125,35.6307258605957,29.18027687072754,46.969459533691406,36.16002655029297,27.855915069580078,46.744693756103516,36.56037139892578,26.7327823638916,46.24105453491211,36.075462341308594,26.765789031982422,46.685447692871094,35.75399398803711,24.35243034362793,46.1090087890625,35.79966354370117,23.007776260375977,45.90732192993164,35.32962417602539,21.451374053955078,45.03037643432617,36.99223327636719,26.875282287597656,46.53035354614258,36.61567306518555,25.138954162597656,45.60132598876953,36.44122314453125,26.255367279052734,45.566890716552734,35.669185638427734,26.602994918823242,44.80057144165039,37.78351974487305,27.288780212402344,46.35171127319336,37.980220794677734,26.05950164794922,46.091033935546875,37.32368469238281,26.748889923095703,45.51203536987305,36.564117431640625,26.995092391967773,44.75613021850586,38.564640045166016,28.02695655822754,46.3150520324707,39.137962341308594,27.046056747436523,46.41781997680664,38.49348068237305,27.367027282714844,45.94009780883789,37.756011962890625,27.515260696411133,45.333335876464844,27.01774,14.1695175,47.28909,27.473179,12.009217,46.592655,27.669815,11.80822,45.971756,28.784084,12.045593,47.06313,26.204237,12.345002,47.37356,25.690668,12.423925,47.53273,25.331766,12.571673,47.933064,30.846624,13.308985,49.037975,25.236467,13.7626295,49.31945,27.977442,16.138485,46.894226,26.934612,16.944698,48.915195,36.11532,25.181458,49.517265,23.449036,28.307135,54.05233,41.158207,43.49855,50.8106,18.588396,44.035553,51.36154
